review_id,transaction_id,user_id,product_id,rating,review_text,review_date,helpful_votes,cleaned_text,sentiment,sentiment_binary
R000221,T017585,U02413,P00960,4,Best purchase I've made this year!,2025-08-03 23:03:29.521103,31,best purchase ive made year,2,1
R000222,T020701,U01027,P00704,2,Disappointed with this purchase.,2025-02-20 21:00:01.521103,44,disappointed purchase,0,0
R000223,T042053,U01277,P00650,4,Excellent product! Highly recommended.,2025-10-16 20:36:32.521103,78,excellent product highly recommended,2,1
R000224,T009190,U00929,P00689,5,Excellent product! Highly recommended.,2024-12-20 09:32:45.521103,6,excellent product highly recommended,2,1
R000225,T040102,U01787,P00943,4,"Great quality, exactly what I needed.",2025-08-28 23:02:30.521103,16,great quality exactly needed,2,1
R000226,T047807,U00626,P00644,5,"Outstanding product, worth every penny.",2025-04-30 15:27:13.521103,77,outstanding product worth every penny,2,1
R000227,T026311,U00118,P00294,4,Best purchase I've made this year!,2025-10-06 01:45:13.521103,1,best purchase ive made year,2,1
R000228,T007117,U01595,P00236,4,Very satisfied with this purchase.,2025-02-23 18:12:05.521103,14,satisfied purchase,2,1
R000229,T024234,U00792,P00368,4,"Great quality, exactly what I needed.",2025-08-03 15:05:11.521103,93,great quality exactly needed,2,1
R000230,T037219,U04036,P00521,4,Very satisfied with this purchase.,2025-06-19 15:51:36.521103,71,satisfied purchase,2,1
R000231,T015789,U01232,P00971,4,Best purchase I've made this year!,2024-12-12 20:16:44.521103,46,best purchase ive made year,2,1
R000232,T004189,U00491,P00719,4,Excellent product! Highly recommended.,2025-01-29 21:56:20.521103,17,excellent product highly recommended,2,1
R000233,T027379,U02585,P00763,5,"Outstanding product, worth every penny.",2025-04-18 05:53:40.521103,15,outstanding product worth every penny,2,1
R000234,T028864,U04489,P00998,2,"Not satisfied, quality could be better.",2025-08-11 19:25:21.521103,83,satisfied quality could better,0,0
R000235,T025466,U03798,P00669,4,Best purchase I've made this year!,2025-03-11 15:09:40.521103,93,best purchase ive made year,2,1
R000236,T007136,U04914,P00512,4,"Great quality, exactly what I needed.",2024-12-03 12:49:25.521103,19,great quality exactly needed,2,1
R000237,T010803,U01880,P00504,3,"It's fine, does what it's supposed to do.",2024-12-21 07:42:51.521103,34,fine supposed,1,0
R000238,T018729,U03218,P00036,5,"Great quality, exactly what I needed.",2025-03-24 00:49:22.521103,21,great quality exactly needed,2,1
R000239,T036036,U03778,P00080,5,Very satisfied with this purchase.,2025-07-17 06:42:33.521103,91,satisfied purchase,2,1
R000240,T047078,U00626,P00562,4,"Outstanding product, worth every penny.",2025-07-30 03:54:43.521103,5,outstanding product worth every penny,2,1
R000241,T042634,U00666,P00136,4,"Outstanding product, worth every penny.",2025-05-06 21:30:11.521103,33,outstanding product worth every penny,2,1
R000242,T008591,U03781,P00528,4,"Great quality, exactly what I needed.",2025-02-18 17:18:41.521103,23,great quality exactly needed,2,1
R000243,T006409,U04683,P00533,3,"It's fine, does what it's supposed to do.",2025-06-10 20:02:31.521103,83,fine supposed,1,0
R000244,T008764,U00169,P00800,4,"Great quality, exactly what I needed.",2025-03-16 22:40:26.521103,29,great quality exactly needed,2,1
R000245,T048420,U04867,P00840,5,Best purchase I've made this year!,2025-07-25 09:39:36.521103,23,best purchase ive made year,2,1
R000246,T020234,U01820,P00274,4,Excellent product! Highly recommended.,2025-07-27 03:03:52.521103,37,excellent product highly recommended,2,1
R000247,T036058,U01656,P00625,5,Very satisfied with this purchase.,2025-07-20 11:16:32.521103,95,satisfied purchase,2,1
R000248,T004367,U02071,P00555,4,Excellent product! Highly recommended.,2025-01-29 03:29:16.521103,70,excellent product highly recommended,2,1
R000249,T021039,U01507,P00805,2,"Not satisfied, quality could be better.",2025-01-08 06:46:26.521103,90,satisfied quality could better,0,0
R000250,T048016,U04641,P00743,3,"Product is okay, meets basic expectations.",2025-03-17 06:17:24.521103,66,product okay meet basic expectation,1,0
R000251,T014073,U00940,P00002,4,"Great quality, exactly what I needed.",2024-12-08 02:42:53.521103,82,great quality exactly needed,2,1
R000252,T030514,U00315,P00690,4,Very satisfied with this purchase.,2025-01-20 07:40:42.521103,45,satisfied purchase,2,1
R000253,T009499,U01313,P00258,3,"Average quality, nothing special.",2025-02-25 03:33:43.521103,69,average quality nothing special,1,0
R000254,T014323,U00657,P00692,4,Very satisfied with this purchase.,2025-02-25 04:38:24.521103,8,satisfied purchase,2,1
R000255,T037467,U02137,P00889,4,Very satisfied with this purchase.,2025-06-22 11:49:49.521103,30,satisfied purchase,2,1
R000256,T001602,U02250,P00551,5,"Outstanding product, worth every penny.",2024-12-13 00:53:18.521103,6,outstanding product worth every penny,2,1
R000257,T045892,U00832,P00571,3,"Average quality, nothing special.",2025-04-07 04:41:27.521103,85,average quality nothing special,1,0
R000258,T032818,U00792,P00255,4,Excellent product! Highly recommended.,2024-12-07 11:19:44.521103,27,excellent product highly recommended,2,1
R000259,T018260,U04907,P00781,4,"Great quality, exactly what I needed.",2025-05-08 13:05:44.521103,30,great quality exactly needed,2,1
R000260,T017215,U04171,P00595,3,"Average quality, nothing special.",2025-05-13 19:01:47.521103,15,average quality nothing special,1,0
R000261,T046478,U01802,P00736,5,"Great quality, exactly what I needed.",2025-09-12 00:05:49.521103,74,great quality exactly needed,2,1
R000262,T005310,U03463,P00212,4,"Great quality, exactly what I needed.",2025-05-22 02:44:43.521103,41,great quality exactly needed,2,1
R000263,T022664,U02148,P00390,3,"It's fine, does what it's supposed to do.",2025-06-12 02:41:28.521103,19,fine supposed,1,0
R000264,T030447,U00985,P00681,4,"Outstanding product, worth every penny.",2025-09-08 13:14:19.521103,83,outstanding product worth every penny,2,1
R000265,T004098,U01876,P00631,5,Excellent product! Highly recommended.,2025-01-17 17:34:08.521103,12,excellent product highly recommended,2,1
R000266,T004387,U00793,P00728,5,Very satisfied with this purchase.,2025-01-23 02:44:24.521103,82,satisfied purchase,2,1
R000267,T039008,U03732,P00830,4,"Great quality, exactly what I needed.",2025-01-26 17:16:47.521103,33,great quality exactly needed,2,1
R000268,T026911,U04584,P00590,4,Very satisfied with this purchase.,2025-02-21 12:03:35.521103,25,satisfied purchase,2,1
R000269,T012305,U00786,P00694,5,Excellent product! Highly recommended.,2025-03-13 21:18:03.521103,35,excellent product highly recommended,2,1
R000270,T046289,U02968,P00499,3,"Product is okay, meets basic expectations.",2025-09-28 14:12:53.521103,99,product okay meet basic expectation,1,0
R000271,T046916,U01348,P00007,3,"It's fine, does what it's supposed to do.",2025-11-06 14:11:39.521103,22,fine supposed,1,0
R000272,T047736,U04274,P00465,4,"Great quality, exactly what I needed.",2025-05-30 16:14:59.521103,45,great quality exactly needed,2,1
R000273,T023265,U02656,P00689,5,Excellent product! Highly recommended.,2025-10-18 16:20:36.521103,32,excellent product highly recommended,2,1
R000274,T033190,U00770,P00531,4,Very satisfied with this purchase.,2025-08-21 14:57:58.521103,23,satisfied purchase,2,1
R000275,T008889,U00608,P00675,3,"Average quality, nothing special.",2024-12-23 21:36:38.521103,80,average quality nothing special,1,0
R000276,T018848,U01275,P00117,5,Excellent product! Highly recommended.,2025-06-14 00:13:12.521103,46,excellent product highly recommended,2,1
R000277,T039149,U01945,P00129,4,Excellent product! Highly recommended.,2025-02-23 01:17:36.521103,90,excellent product highly recommended,2,1
R000278,T036434,U03022,P00159,4,Excellent product! Highly recommended.,2025-07-21 01:29:03.521103,54,excellent product highly recommended,2,1
R000279,T016969,U04248,P00564,4,"Great quality, exactly what I needed.",2025-06-27 02:12:13.521103,48,great quality exactly needed,2,1
R000280,T012699,U01712,P00950,5,"Great quality, exactly what I needed.",2025-01-26 03:58:19.521103,21,great quality exactly needed,2,1
R000281,T036480,U00050,P00285,5,Best purchase I've made this year!,2025-04-19 06:29:35.521103,97,best purchase ive made year,2,1
R000282,T041965,U00478,P00877,5,Excellent product! Highly recommended.,2025-03-19 14:57:53.521103,5,excellent product highly recommended,2,1
R000283,T031885,U04008,P00454,5,Excellent product! Highly recommended.,2025-03-16 12:36:11.521103,42,excellent product highly recommended,2,1
R000284,T034483,U02208,P00505,3,"Product is okay, meets basic expectations.",2025-11-08 06:15:34.521103,41,product okay meet basic expectation,1,0
R000285,T036072,U02253,P00452,4,Very satisfied with this purchase.,2025-08-25 05:54:53.521103,0,satisfied purchase,2,1
R000286,T027397,U01246,P00802,4,"Outstanding product, worth every penny.",2025-04-04 08:39:29.521103,27,outstanding product worth every penny,2,1
R000287,T025859,U01276,P00424,4,"Outstanding product, worth every penny.",2025-06-04 17:45:29.521103,46,outstanding product worth every penny,2,1
R000288,T024224,U02016,P00927,5,Best purchase I've made this year!,2024-12-18 09:43:40.521103,51,best purchase ive made year,2,1
R000289,T014708,U03156,P00473,4,Best purchase I've made this year!,2025-09-02 13:26:13.521103,94,best purchase ive made year,2,1
R000290,T017015,U01616,P00924,5,Best purchase I've made this year!,2025-05-20 17:17:19.521103,83,best purchase ive made year,2,1
R000291,T000941,U02986,P00883,4,Excellent product! Highly recommended.,2025-10-04 22:18:20.521103,99,excellent product highly recommended,2,1
R000292,T038318,U00812,P00721,4,"Great quality, exactly what I needed.",2025-01-26 12:55:45.521103,28,great quality exactly needed,2,1
R000293,T042283,U02223,P00065,5,"Outstanding product, worth every penny.",2025-01-20 00:56:12.521103,26,outstanding product worth every penny,2,1
R000294,T017768,U01638,P00504,5,"Outstanding product, worth every penny.",2025-03-20 18:08:57.521103,28,outstanding product worth every penny,2,1
R000295,T002916,U03298,P00438,4,"Outstanding product, worth every penny.",2025-11-03 04:40:36.521103,14,outstanding product worth every penny,2,1
R000296,T031084,U01140,P00903,5,Best purchase I've made this year!,2024-12-03 00:26:21.521103,53,best purchase ive made year,2,1
R000297,T043244,U00139,P00127,4,Excellent product! Highly recommended.,2025-01-28 23:26:22.521103,58,excellent product highly recommended,2,1
R000298,T003597,U00304,P00165,5,"Great quality, exactly what I needed.",2025-01-28 13:49:21.521103,17,great quality exactly needed,2,1
R000299,T041332,U00749,P00964,5,"Great quality, exactly what I needed.",2025-03-13 12:00:57.521103,96,great quality exactly needed,2,1
R000300,T001557,U01159,P00464,4,"Outstanding product, worth every penny.",2025-05-20 14:05:17.521103,82,outstanding product worth every penny,2,1
R000301,T047581,U03224,P00593,5,Very satisfied with this purchase.,2025-06-03 03:03:40.521103,20,satisfied purchase,2,1
R000302,T033644,U00033,P00959,4,Excellent product! Highly recommended.,2024-11-30 15:46:55.521103,12,excellent product highly recommended,2,1
R000303,T045452,U01124,P00439,5,Very satisfied with this purchase.,2025-09-03 07:31:21.521103,17,satisfied purchase,2,1
R000304,T034074,U03864,P00444,4,Best purchase I've made this year!,2025-04-18 18:12:59.521103,46,best purchase ive made year,2,1
R000305,T005281,U00469,P00588,5,Very satisfied with this purchase.,2025-08-28 10:33:29.521103,93,satisfied purchase,2,1
R000306,T042004,U02886,P00783,2,Disappointed with this purchase.,2024-12-16 06:18:24.521103,35,disappointed purchase,0,0
R000307,T031698,U03832,P00029,4,Very satisfied with this purchase.,2025-05-27 07:54:15.521103,55,satisfied purchase,2,1
R000308,T015812,U03284,P00802,4,Excellent product! Highly recommended.,2025-04-08 14:42:12.521103,88,excellent product highly recommended,2,1
R000309,T021069,U01792,P00236,5,"Outstanding product, worth every penny.",2025-02-28 01:28:49.521103,57,outstanding product worth every penny,2,1
R000310,T034534,U04540,P00981,4,Best purchase I've made this year!,2025-02-28 09:37:31.521103,48,best purchase ive made year,2,1
R000311,T041868,U02059,P00660,4,Best purchase I've made this year!,2025-11-13 09:15:53.521103,45,best purchase ive made year,2,1
R000312,T028830,U04440,P00477,5,"Outstanding product, worth every penny.",2024-12-10 03:28:50.521103,82,outstanding product worth every penny,2,1
R000313,T040594,U00089,P00444,4,"Outstanding product, worth every penny.",2024-12-31 19:02:56.521103,4,outstanding product worth every penny,2,1
R000314,T035036,U03871,P00614,3,"It's fine, does what it's supposed to do.",2025-04-23 07:33:17.521103,70,fine supposed,1,0
R000315,T001533,U04500,P00609,5,Best purchase I've made this year!,2024-12-10 17:29:28.521103,55,best purchase ive made year,2,1
R000316,T004041,U04588,P00923,3,"Average quality, nothing special.",2025-06-25 13:41:43.521103,26,average quality nothing special,1,0
R000317,T022907,U03024,P00602,5,"Outstanding product, worth every penny.",2025-01-28 04:55:18.521103,76,outstanding product worth every penny,2,1
R000318,T026550,U03601,P00809,5,"Great quality, exactly what I needed.",2025-07-22 15:09:39.521103,78,great quality exactly needed,2,1
R000319,T014989,U03493,P00846,5,"Great quality, exactly what I needed.",2025-02-24 01:17:54.521103,36,great quality exactly needed,2,1
R000320,T047072,U03118,P00159,4,Excellent product! Highly recommended.,2025-04-04 15:23:36.521103,12,excellent product highly recommended,2,1
R000321,T007913,U00685,P00064,3,"Average quality, nothing special.",2025-07-28 19:33:28.521103,15,average quality nothing special,1,0
R000322,T039468,U02397,P00485,4,Best purchase I've made this year!,2025-09-20 01:23:23.521103,95,best purchase ive made year,2,1
R000323,T011714,U04756,P00636,5,Very satisfied with this purchase.,2025-10-29 10:22:19.521103,54,satisfied purchase,2,1
R000324,T008548,U01527,P00298,1,Disappointed with this purchase.,2025-01-04 22:31:06.521103,39,disappointed purchase,0,0
R000325,T011110,U00903,P00293,3,"Average quality, nothing special.",2025-10-30 03:58:13.521103,27,average quality nothing special,1,0
R000326,T023818,U00818,P00042,1,"Not satisfied, quality could be better.",2025-06-17 01:09:13.521103,98,satisfied quality could better,0,0
R000327,T003703,U03181,P00985,4,Best purchase I've made this year!,2025-07-04 21:59:09.521103,75,best purchase ive made year,2,1
R000328,T044910,U00535,P00821,5,Excellent product! Highly recommended.,2025-06-11 06:44:58.521103,14,excellent product highly recommended,2,1
R000329,T012829,U00300,P00489,5,"Great quality, exactly what I needed.",2025-09-17 09:22:03.521103,67,great quality exactly needed,2,1
R000330,T039607,U04938,P00735,1,Did not meet my expectations.,2024-12-18 00:23:35.521103,50,meet expectation,0,0
R000331,T003189,U04763,P00780,5,Very satisfied with this purchase.,2025-05-02 16:01:50.521103,90,satisfied purchase,2,1
R000332,T013054,U02182,P00518,5,"Outstanding product, worth every penny.",2025-03-18 03:45:20.521103,27,outstanding product worth every penny,2,1
R000333,T034303,U03083,P00772,5,Very satisfied with this purchase.,2025-04-27 07:34:22.521103,59,satisfied purchase,2,1
R000334,T045112,U02139,P00709,3,"It's fine, does what it's supposed to do.",2025-02-05 11:49:41.521103,4,fine supposed,1,0
R000335,T049686,U03691,P00860,4,"Great quality, exactly what I needed.",2024-11-24 12:26:13.521103,37,great quality exactly needed,2,1
R000336,T028194,U02047,P00707,5,"Outstanding product, worth every penny.",2024-11-25 20:45:00.521103,29,outstanding product worth every penny,2,1
