user_id,age,gender,location,membership,registration_date
U00517,60,F,North,Basic,2020-03-27 00:00:00
U00518,43,M,West,Basic,2020-03-27 04:00:00
U00519,39,M,South,Basic,2020-03-27 08:00:00
U00520,64,M,South,Basic,2020-03-27 12:00:00
U00521,60,F,West,Basic,2020-03-27 16:00:00
U00522,20,M,North,Premium,2020-03-27 20:00:00
U00523,52,F,East,Basic,2020-03-28 00:00:00
U00524,29,M,West,Basic,2020-03-28 04:00:00
U00525,41,F,East,Basic,2020-03-28 08:00:00
U00526,22,M,South,Basic,2020-03-28 12:00:00
U00527,37,M,West,Basic,2020-03-28 16:00:00
U00528,56,F,East,Basic,2020-03-28 20:00:00
U00529,56,M,North,Basic,2020-03-29 00:00:00
U00530,30,M,West,Basic,2020-03-29 04:00:00
U00531,58,M,East,Basic,2020-03-29 08:00:00
U00532,62,F,West,Premium,2020-03-29 12:00:00
U00533,29,F,West,Premium,2020-03-29 16:00:00
U00534,30,F,South,Basic,2020-03-29 20:00:00
U00535,27,F,South,Basic,2020-03-30 00:00:00
U00536,50,M,North,VIP,2020-03-30 04:00:00
U00537,57,F,South,Basic,2020-03-30 08:00:00
U00538,33,F,South,Premium,2020-03-30 12:00:00
U00539,62,M,South,Basic,2020-03-30 16:00:00
U00540,52,M,East,Basic,2020-03-30 20:00:00
U00541,20,M,West,Premium,2020-03-31 00:00:00
U00542,22,F,South,Basic,2020-03-31 04:00:00
U00543,43,M,East,Basic,2020-03-31 08:00:00
U00544,28,F,West,VIP,2020-03-31 12:00:00
U00545,24,M,South,Premium,2020-03-31 16:00:00
U00546,27,M,South,Basic,2020-03-31 20:00:00
U00547,59,M,West,Basic,2020-04-01 00:00:00
U00548,69,M,East,Basic,2020-04-01 04:00:00
U00549,51,M,East,Premium,2020-04-01 08:00:00
U00550,20,M,North,VIP,2020-04-01 12:00:00
U00551,25,M,West,Premium,2020-04-01 16:00:00
U00552,48,M,North,Premium,2020-04-01 20:00:00
U00553,28,M,East,Basic,2020-04-02 00:00:00
U00554,62,Other,South,Premium,2020-04-02 04:00:00
U00555,24,F,North,Premium,2020-04-02 08:00:00
U00556,62,F,East,Premium,2020-04-02 12:00:00
U00557,19,M,East,Basic,2020-04-02 16:00:00
U00558,23,M,South,VIP,2020-04-02 20:00:00
U00559,58,M,West,Basic,2020-04-03 00:00:00
U00560,49,F,East,Basic,2020-04-03 04:00:00
U00561,37,F,North,Basic,2020-04-03 08:00:00
U00562,51,M,South,Basic,2020-04-03 12:00:00
U00563,67,F,West,Basic,2020-04-03 16:00:00
U00564,33,F,West,Premium,2020-04-03 20:00:00
U00565,42,M,West,Basic,2020-04-04 00:00:00
U00566,29,M,East,Basic,2020-04-04 04:00:00
U00567,24,F,West,Basic,2020-04-04 08:00:00
U00568,56,F,East,Premium,2020-04-04 12:00:00
U00569,34,M,South,Basic,2020-04-04 16:00:00
U00570,62,M,South,Basic,2020-04-04 20:00:00
U00571,28,F,West,Basic,2020-04-05 00:00:00
U00572,23,M,South,Basic,2020-04-05 04:00:00
U00573,40,F,North,Premium,2020-04-05 08:00:00
U00574,44,F,North,Premium,2020-04-05 12:00:00
U00575,63,M,East,Premium,2020-04-05 16:00:00
U00576,23,M,West,Basic,2020-04-05 20:00:00
U00577,55,F,East,Basic,2020-04-06 00:00:00
U00578,19,M,South,Basic,2020-04-06 04:00:00
U00579,39,M,West,Basic,2020-04-06 08:00:00
U00580,37,F,East,Basic,2020-04-06 12:00:00
U00581,42,M,West,Basic,2020-04-06 16:00:00
U00582,32,M,West,Basic,2020-04-06 20:00:00
U00583,66,M,East,VIP,2020-04-07 00:00:00
U00584,46,F,West,Premium,2020-04-07 04:00:00
U00585,25,M,South,Basic,2020-04-07 08:00:00
U00586,54,Other,North,Basic,2020-04-07 12:00:00
U00587,66,F,North,VIP,2020-04-07 16:00:00
U00588,69,M,West,Basic,2020-04-07 20:00:00
U00589,50,M,North,Premium,2020-04-08 00:00:00
U00590,39,M,West,Basic,2020-04-08 04:00:00
U00591,67,F,East,Premium,2020-04-08 08:00:00
U00592,64,F,South,Premium,2020-04-08 12:00:00
U00593,22,F,North,Basic,2020-04-08 16:00:00
U00594,56,M,East,Basic,2020-04-08 20:00:00
U00595,35,F,South,Basic,2020-04-09 00:00:00
U00596,55,M,North,VIP,2020-04-09 04:00:00
U00597,54,F,North,Basic,2020-04-09 08:00:00
U00598,47,F,South,Basic,2020-04-09 12:00:00
U00599,68,M,East,Basic,2020-04-09 16:00:00
U00600,48,M,East,Premium,2020-04-09 20:00:00
U00601,27,F,North,Premium,2020-04-10 00:00:00
U00602,32,F,South,Basic,2020-04-10 04:00:00
U00603,59,M,East,Basic,2020-04-10 08:00:00
U00604,65,M,South,Basic,2020-04-10 12:00:00
U00605,61,F,South,Basic,2020-04-10 16:00:00
U00606,35,M,North,Basic,2020-04-10 20:00:00
U00607,40,M,South,Basic,2020-04-11 00:00:00
U00608,50,M,South,VIP,2020-04-11 04:00:00
U00609,33,M,West,Basic,2020-04-11 08:00:00
U00610,55,F,South,Premium,2020-04-11 12:00:00
U00611,52,Other,East,Basic,2020-04-11 16:00:00
U00612,51,F,North,Basic,2020-04-11 20:00:00
U00613,45,M,North,Basic,2020-04-12 00:00:00
U00614,19,F,South,Basic,2020-04-12 04:00:00
U00615,47,F,South,Basic,2020-04-12 08:00:00
U00616,30,M,East,Premium,2020-04-12 12:00:00
U00617,58,F,West,Basic,2020-04-12 16:00:00
U00618,33,M,North,Basic,2020-04-12 20:00:00
U00619,22,Other,West,VIP,2020-04-13 00:00:00
U00620,45,M,East,Basic,2020-04-13 04:00:00
U00621,56,F,North,Basic,2020-04-13 08:00:00
U00622,62,M,East,Basic,2020-04-13 12:00:00
U00623,37,M,South,Premium,2020-04-13 16:00:00
U00624,41,M,East,Premium,2020-04-13 20:00:00
U00625,44,F,South,Basic,2020-04-14 00:00:00
U00626,47,F,West,Basic,2020-04-14 04:00:00
U00627,62,F,North,Premium,2020-04-14 08:00:00
U00628,44,F,North,VIP,2020-04-14 12:00:00
U00629,43,F,West,Basic,2020-04-14 16:00:00
U00630,24,M,South,Premium,2020-04-14 20:00:00
U00631,59,M,North,Basic,2020-04-15 00:00:00
U00632,64,F,East,Basic,2020-04-15 04:00:00
U00633,55,F,South,Basic,2020-04-15 08:00:00
U00634,22,F,North,Basic,2020-04-15 12:00:00
U00635,40,M,East,Basic,2020-04-15 16:00:00
U00636,45,M,East,VIP,2020-04-15 20:00:00
U00637,51,F,North,Basic,2020-04-16 00:00:00
U00638,32,F,West,Basic,2020-04-16 04:00:00
U00639,49,M,West,Basic,2020-04-16 08:00:00
U00640,43,F,North,Premium,2020-04-16 12:00:00
U00641,65,F,East,VIP,2020-04-16 16:00:00
U00642,48,M,West,Basic,2020-04-16 20:00:00
U00643,36,F,West,Basic,2020-04-17 00:00:00
U00644,26,F,West,Basic,2020-04-17 04:00:00
U00645,46,F,South,Basic,2020-04-17 08:00:00
U00646,68,F,West,Basic,2020-04-17 12:00:00
U00647,56,F,North,Basic,2020-04-17 16:00:00
U00648,21,M,North,Premium,2020-04-17 20:00:00
U00649,20,M,South,Basic,2020-04-18 00:00:00
U00650,46,M,South,Basic,2020-04-18 04:00:00
U00651,69,M,North,Basic,2020-04-18 08:00:00
U00652,28,M,South,Basic,2020-04-18 12:00:00
U00653,50,M,West,Basic,2020-04-18 16:00:00
U00654,55,M,East,Basic,2020-04-18 20:00:00
U00655,28,M,East,Premium,2020-04-19 00:00:00
U00656,44,F,East,Basic,2020-04-19 04:00:00
U00657,50,M,North,Basic,2020-04-19 08:00:00
U00658,38,F,South,Basic,2020-04-19 12:00:00
U00659,56,F,East,VIP,2020-04-19 16:00:00
U00660,48,M,West,Basic,2020-04-19 20:00:00
U00661,55,F,West,VIP,2020-04-20 00:00:00
U00662,63,F,West,Basic,2020-04-20 04:00:00
U00663,19,M,South,Basic,2020-04-20 08:00:00
U00664,44,M,East,Premium,2020-04-20 12:00:00
U00665,53,M,West,Basic,2020-04-20 16:00:00
U00666,28,M,South,Basic,2020-04-20 20:00:00
U00667,64,M,West,Basic,2020-04-21 00:00:00
U00668,35,F,East,Premium,2020-04-21 04:00:00
U00669,18,F,East,Basic,2020-04-21 08:00:00
U00670,52,F,East,Basic,2020-04-21 12:00:00
U00671,52,M,East,Basic,2020-04-21 16:00:00
U00672,48,M,East,Basic,2020-04-21 20:00:00
U00673,45,M,West,Basic,2020-04-22 00:00:00
U00674,56,M,East,Basic,2020-04-22 04:00:00
U00675,18,M,West,Basic,2020-04-22 08:00:00
U00676,42,F,East,Basic,2020-04-22 12:00:00
U00677,60,M,West,Basic,2020-04-22 16:00:00
U00678,55,F,East,Basic,2020-04-22 20:00:00
U00679,37,M,West,Basic,2020-04-23 00:00:00
U00680,20,Other,East,VIP,2020-04-23 04:00:00
U00681,68,F,South,Premium,2020-04-23 08:00:00
U00682,19,F,West,Basic,2020-04-23 12:00:00
U00683,35,M,South,Premium,2020-04-23 16:00:00
U00684,61,F,West,VIP,2020-04-23 20:00:00
U00685,27,F,West,Basic,2020-04-24 00:00:00
U00686,22,F,West,Basic,2020-04-24 04:00:00
U00687,26,F,North,Basic,2020-04-24 08:00:00
U00688,19,F,East,Premium,2020-04-24 12:00:00
U00689,51,M,South,Basic,2020-04-24 16:00:00
U00690,55,F,South,Basic,2020-04-24 20:00:00
U00691,48,F,West,Basic,2020-04-25 00:00:00
U00692,27,M,South,Premium,2020-04-25 04:00:00
U00693,67,M,South,Basic,2020-04-25 08:00:00
U00694,29,M,South,Premium,2020-04-25 12:00:00
U00695,53,F,South,Premium,2020-04-25 16:00:00
U00696,38,M,North,Basic,2020-04-25 20:00:00
U00697,66,M,West,Basic,2020-04-26 00:00:00
U00698,64,M,South,Basic,2020-04-26 04:00:00
U00699,23,F,North,VIP,2020-04-26 08:00:00
U00700,65,M,North,Premium,2020-04-26 12:00:00
U00701,66,F,West,VIP,2020-04-26 16:00:00
U00702,20,M,East,Basic,2020-04-26 20:00:00
U00703,27,F,East,Basic,2020-04-27 00:00:00
U00704,22,Other,East,Basic,2020-04-27 04:00:00
U00705,63,M,South,Basic,2020-04-27 08:00:00
U00706,43,M,West,Premium,2020-04-27 12:00:00
U00707,38,F,East,Basic,2020-04-27 16:00:00
U00708,62,M,South,Basic,2020-04-27 20:00:00
U00709,43,M,West,Basic,2020-04-28 00:00:00
U00710,55,F,South,Basic,2020-04-28 04:00:00
U00711,61,Other,East,Basic,2020-04-28 08:00:00
U00712,43,F,East,Basic,2020-04-28 12:00:00
U00713,25,M,North,Premium,2020-04-28 16:00:00
U00714,22,M,North,Basic,2020-04-28 20:00:00
U00715,32,M,West,Basic,2020-04-29 00:00:00
U00716,33,F,South,Basic,2020-04-29 04:00:00
U00717,18,F,South,Premium,2020-04-29 08:00:00
U00718,33,F,East,Basic,2020-04-29 12:00:00
U00719,54,M,East,VIP,2020-04-29 16:00:00
U00720,20,F,West,Basic,2020-04-29 20:00:00
U00721,69,M,North,Basic,2020-04-30 00:00:00
U00722,64,M,East,Basic,2020-04-30 04:00:00
U00723,48,F,South,Basic,2020-04-30 08:00:00
U00724,30,M,East,Premium,2020-04-30 12:00:00
U00725,33,F,North,Basic,2020-04-30 16:00:00
U00726,60,F,South,Basic,2020-04-30 20:00:00
U00727,38,F,North,Basic,2020-05-01 00:00:00
U00728,19,F,West,Premium,2020-05-01 04:00:00
U00729,44,F,West,Premium,2020-05-01 08:00:00
U00730,55,F,North,Basic,2020-05-01 12:00:00
U00731,43,M,South,Basic,2020-05-01 16:00:00
U00732,55,M,North,Premium,2020-05-01 20:00:00
U00733,63,F,East,Premium,2020-05-02 00:00:00
U00734,42,F,East,Basic,2020-05-02 04:00:00
U00735,28,F,North,Basic,2020-05-02 08:00:00
U00736,25,M,East,Premium,2020-05-02 12:00:00
U00737,25,M,North,Basic,2020-05-02 16:00:00
U00738,50,M,East,Basic,2020-05-02 20:00:00
U00739,24,F,North,Premium,2020-05-03 00:00:00
U00740,55,F,East,Basic,2020-05-03 04:00:00
U00741,38,F,South,Premium,2020-05-03 08:00:00
U00742,25,M,South,Basic,2020-05-03 12:00:00
U00743,68,M,East,VIP,2020-05-03 16:00:00
U00744,38,F,North,Basic,2020-05-03 20:00:00
U00745,37,F,East,Premium,2020-05-04 00:00:00
U00746,25,M,West,Basic,2020-05-04 04:00:00
U00747,63,F,West,Basic,2020-05-04 08:00:00
U00748,48,M,North,Basic,2020-05-04 12:00:00
U00749,67,F,East,Premium,2020-05-04 16:00:00
U00750,46,F,East,Basic,2020-05-04 20:00:00
U00751,65,F,South,Basic,2020-05-05 00:00:00
U00752,26,F,North,Basic,2020-05-05 04:00:00
U00753,32,M,West,Basic,2020-05-05 08:00:00
U00754,47,F,West,Basic,2020-05-05 12:00:00
U00755,43,F,North,VIP,2020-05-05 16:00:00
U00756,27,F,West,Basic,2020-05-05 20:00:00
U00757,46,F,North,Basic,2020-05-06 00:00:00
U00758,33,M,West,VIP,2020-05-06 04:00:00
U00759,53,F,West,Basic,2020-05-06 08:00:00
U00760,37,F,North,Basic,2020-05-06 12:00:00
U00761,62,M,North,Basic,2020-05-06 16:00:00
U00762,54,F,West,Basic,2020-05-06 20:00:00
U00763,39,M,West,Basic,2020-05-07 00:00:00
U00764,24,M,South,Basic,2020-05-07 04:00:00
U00765,40,M,East,Premium,2020-05-07 08:00:00
U00766,58,F,North,Basic,2020-05-07 12:00:00
U00767,57,F,North,Basic,2020-05-07 16:00:00
U00768,46,F,East,VIP,2020-05-07 20:00:00
U00769,33,F,South,Basic,2020-05-08 00:00:00
U00770,55,M,West,VIP,2020-05-08 04:00:00
U00771,45,M,West,Basic,2020-05-08 08:00:00
U00772,65,M,South,Basic,2020-05-08 12:00:00
U00773,55,F,South,Basic,2020-05-08 16:00:00
U00774,48,F,East,Basic,2020-05-08 20:00:00
U00775,31,M,East,Basic,2020-05-09 00:00:00
U00776,50,F,West,Basic,2020-05-09 04:00:00
U00777,26,F,South,Basic,2020-05-09 08:00:00
U00778,44,M,South,Basic,2020-05-09 12:00:00
U00779,41,F,West,Basic,2020-05-09 16:00:00
U00780,30,F,West,Basic,2020-05-09 20:00:00
U00781,43,F,West,Basic,2020-05-10 00:00:00
U00782,46,M,West,Basic,2020-05-10 04:00:00
U00783,68,F,West,Basic,2020-05-10 08:00:00
U00784,66,F,East,Basic,2020-05-10 12:00:00
U00785,60,M,West,Basic,2020-05-10 16:00:00
U00786,45,F,South,Basic,2020-05-10 20:00:00
U00787,45,M,North,Basic,2020-05-11 00:00:00
U00788,25,F,East,VIP,2020-05-11 04:00:00
U00789,40,F,South,Basic,2020-05-11 08:00:00
U00790,46,F,North,Basic,2020-05-11 12:00:00
U00791,22,M,East,VIP,2020-05-11 16:00:00
U00792,59,M,West,VIP,2020-05-11 20:00:00
U00793,24,M,East,Premium,2020-05-12 00:00:00
U00794,59,M,West,Basic,2020-05-12 04:00:00
U00795,53,M,West,Basic,2020-05-12 08:00:00
U00796,58,F,West,Premium,2020-05-12 12:00:00
U00797,44,M,North,Premium,2020-05-12 16:00:00
U00798,63,F,East,Basic,2020-05-12 20:00:00
U00799,19,M,West,Basic,2020-05-13 00:00:00
U00800,42,F,South,VIP,2020-05-13 04:00:00
U00801,26,F,East,Basic,2020-05-13 08:00:00
U00802,44,F,South,Basic,2020-05-13 12:00:00
U00803,18,Other,North,Basic,2020-05-13 16:00:00
U00804,40,M,North,Basic,2020-05-13 20:00:00
U00805,27,M,East,Basic,2020-05-14 00:00:00
U00806,59,M,North,Basic,2020-05-14 04:00:00
U00807,69,M,North,VIP,2020-05-14 08:00:00
U00808,42,F,East,Basic,2020-05-14 12:00:00
U00809,20,F,South,Basic,2020-05-14 16:00:00
U00810,23,F,West,Premium,2020-05-14 20:00:00
U00811,23,M,East,Basic,2020-05-15 00:00:00
U00812,19,Other,East,Basic,2020-05-15 04:00:00
U00813,35,F,West,Basic,2020-05-15 08:00:00
U00814,40,M,South,Basic,2020-05-15 12:00:00
U00815,19,M,West,Basic,2020-05-15 16:00:00
U00816,29,F,West,Basic,2020-05-15 20:00:00
U00817,39,Other,South,VIP,2020-05-16 00:00:00
U00818,54,M,South,Premium,2020-05-16 04:00:00
U00819,37,M,West,Basic,2020-05-16 08:00:00
U00820,56,F,West,Basic,2020-05-16 12:00:00
U00821,41,F,East,Basic,2020-05-16 16:00:00
U00822,65,M,South,Basic,2020-05-16 20:00:00
U00823,37,F,North,Basic,2020-05-17 00:00:00
U00824,18,F,South,Premium,2020-05-17 04:00:00
U00825,18,F,West,Basic,2020-05-17 08:00:00
U00826,34,F,West,Basic,2020-05-17 12:00:00
U00827,18,F,West,Basic,2020-05-17 16:00:00
U00828,69,M,West,Basic,2020-05-17 20:00:00
U00829,62,F,North,Premium,2020-05-18 00:00:00
U00830,47,M,South,VIP,2020-05-18 04:00:00
U00831,58,F,North,Basic,2020-05-18 08:00:00
U00832,64,M,North,Basic,2020-05-18 12:00:00
U00833,20,F,West,VIP,2020-05-18 16:00:00
U00834,63,M,North,Premium,2020-05-18 20:00:00
U00835,28,F,West,VIP,2020-05-19 00:00:00
U00836,41,M,West,Basic,2020-05-19 04:00:00
U00837,39,F,West,Basic,2020-05-19 08:00:00
U00838,61,F,North,Basic,2020-05-19 12:00:00
U00839,62,F,West,Basic,2020-05-19 16:00:00
U00840,43,F,North,Premium,2020-05-19 20:00:00
U00841,30,M,South,Basic,2020-05-20 00:00:00
U00842,18,F,West,Basic,2020-05-20 04:00:00
U00843,41,F,East,Basic,2020-05-20 08:00:00
U00844,27,F,East,Premium,2020-05-20 12:00:00
U00845,52,F,East,Basic,2020-05-20 16:00:00
U00846,41,F,East,Basic,2020-05-20 20:00:00
U00847,45,M,East,Basic,2020-05-21 00:00:00
U00848,53,F,North,Basic,2020-05-21 04:00:00
U00849,33,F,South,Basic,2020-05-21 08:00:00
U00850,57,F,North,Basic,2020-05-21 12:00:00
U00851,33,F,West,Premium,2020-05-21 16:00:00
U00852,34,M,South,Basic,2020-05-21 20:00:00
U00853,68,M,South,Basic,2020-05-22 00:00:00
U00854,32,M,South,VIP,2020-05-22 04:00:00
U00855,33,M,South,VIP,2020-05-22 08:00:00
U00856,32,F,East,Basic,2020-05-22 12:00:00
U00857,51,F,West,Basic,2020-05-22 16:00:00
U00858,28,M,South,Basic,2020-05-22 20:00:00
U00859,18,M,South,Basic,2020-05-23 00:00:00
U00860,32,F,East,VIP,2020-05-23 04:00:00
U00861,43,F,North,Premium,2020-05-23 08:00:00
U00862,68,F,North,Basic,2020-05-23 12:00:00
U00863,21,F,North,Basic,2020-05-23 16:00:00
U00864,60,F,West,Basic,2020-05-23 20:00:00
U00865,22,M,North,Basic,2020-05-24 00:00:00
U00866,52,M,South,Basic,2020-05-24 04:00:00
U00867,30,M,East,Basic,2020-05-24 08:00:00
U00868,27,M,East,Basic,2020-05-24 12:00:00
U00869,28,F,North,Basic,2020-05-24 16:00:00
U00870,35,F,East,Basic,2020-05-24 20:00:00
U00871,51,M,South,Basic,2020-05-25 00:00:00
U00872,56,F,North,Basic,2020-05-25 04:00:00
U00873,58,M,South,Premium,2020-05-25 08:00:00
U00874,59,F,West,Basic,2020-05-25 12:00:00
U00875,67,F,South,Basic,2020-05-25 16:00:00
U00876,40,M,South,Basic,2020-05-25 20:00:00
U00877,24,M,South,Basic,2020-05-26 00:00:00
U00878,56,F,South,Basic,2020-05-26 04:00:00
U00879,20,F,West,Basic,2020-05-26 08:00:00
U00880,29,M,North,Basic,2020-05-26 12:00:00
U00881,24,F,South,Basic,2020-05-26 16:00:00
U00882,66,F,North,Basic,2020-05-26 20:00:00
U00883,43,M,East,Basic,2020-05-27 00:00:00
U00884,50,M,South,Premium,2020-05-27 04:00:00
U00885,54,M,South,Basic,2020-05-27 08:00:00
U00886,65,F,East,Basic,2020-05-27 12:00:00
U00887,32,Other,North,Basic,2020-05-27 16:00:00
U00888,19,F,West,Basic,2020-05-27 20:00:00
U00889,58,F,South,Basic,2020-05-28 00:00:00
U00890,24,F,East,Basic,2020-05-28 04:00:00
U00891,49,F,East,Premium,2020-05-28 08:00:00
U00892,21,F,South,Basic,2020-05-28 12:00:00
U00893,37,M,North,Basic,2020-05-28 16:00:00
U00894,67,F,North,Basic,2020-05-28 20:00:00
U00895,53,F,South,Basic,2020-05-29 00:00:00
U00896,49,F,East,Basic,2020-05-29 04:00:00
U00897,45,M,South,VIP,2020-05-29 08:00:00
U00898,30,F,West,Basic,2020-05-29 12:00:00
U00899,18,F,West,Premium,2020-05-29 16:00:00
U00900,52,M,North,Basic,2020-05-29 20:00:00
U00901,65,F,West,Premium,2020-05-30 00:00:00
U00902,47,M,East,Premium,2020-05-30 04:00:00
U00903,53,F,West,Premium,2020-05-30 08:00:00
U00904,42,F,South,VIP,2020-05-30 12:00:00
U00905,33,F,East,Basic,2020-05-30 16:00:00
U00906,36,M,North,Basic,2020-05-30 20:00:00
U00907,18,M,North,Basic,2020-05-31 00:00:00
U00908,22,F,West,Basic,2020-05-31 04:00:00
U00909,68,M,North,Premium,2020-05-31 08:00:00
U00910,39,F,South,Basic,2020-05-31 12:00:00
U00911,41,M,East,Basic,2020-05-31 16:00:00
U00912,60,F,South,Basic,2020-05-31 20:00:00
U00913,62,F,South,Premium,2020-06-01 00:00:00
U00914,69,M,South,VIP,2020-06-01 04:00:00
U00915,54,F,South,Basic,2020-06-01 08:00:00
U00916,53,F,East,Basic,2020-06-01 12:00:00
U00917,53,F,East,Basic,2020-06-01 16:00:00
U00918,21,M,South,Basic,2020-06-01 20:00:00
U00919,53,F,South,Basic,2020-06-02 00:00:00
U00920,69,M,North,Basic,2020-06-02 04:00:00
U00921,35,M,North,Basic,2020-06-02 08:00:00
U00922,67,M,East,Basic,2020-06-02 12:00:00
U00923,33,F,North,Basic,2020-06-02 16:00:00
U00924,58,M,East,Premium,2020-06-02 20:00:00
U00925,35,F,East,Premium,2020-06-03 00:00:00
U00926,39,M,West,Basic,2020-06-03 04:00:00
U00927,19,M,East,Premium,2020-06-03 08:00:00
U00928,38,F,North,Basic,2020-06-03 12:00:00
U00929,53,M,West,Basic,2020-06-03 16:00:00
U00930,61,F,North,Basic,2020-06-03 20:00:00
U00931,56,M,East,Premium,2020-06-04 00:00:00
U00932,64,M,East,Basic,2020-06-04 04:00:00
U00933,56,M,South,Basic,2020-06-04 08:00:00
U00934,46,M,East,Basic,2020-06-04 12:00:00
U00935,43,M,West,Premium,2020-06-04 16:00:00
U00936,38,F,East,Premium,2020-06-04 20:00:00
U00937,34,F,South,Basic,2020-06-05 00:00:00
U00938,33,F,East,Premium,2020-06-05 04:00:00
U00939,48,F,East,Basic,2020-06-05 08:00:00
U00940,68,F,East,VIP,2020-06-05 12:00:00
U00941,26,F,South,Premium,2020-06-05 16:00:00
U00942,48,M,North,Basic,2020-06-05 20:00:00
U00943,31,M,East,Premium,2020-06-06 00:00:00
U00944,66,M,West,Basic,2020-06-06 04:00:00
U00945,54,M,South,VIP,2020-06-06 08:00:00
U00946,19,M,West,Premium,2020-06-06 12:00:00
U00947,69,F,East,Basic,2020-06-06 16:00:00
U00948,65,M,South,Basic,2020-06-06 20:00:00
U00949,63,Other,East,Basic,2020-06-07 00:00:00
U00950,31,M,West,Premium,2020-06-07 04:00:00
U00951,50,M,South,Premium,2020-06-07 08:00:00
U00952,52,Other,North,Basic,2020-06-07 12:00:00
U00953,56,F,North,Basic,2020-06-07 16:00:00
U00954,64,M,North,Basic,2020-06-07 20:00:00
U00955,68,F,East,Basic,2020-06-08 00:00:00
U00956,37,F,South,Basic,2020-06-08 04:00:00
U00957,19,F,West,Basic,2020-06-08 08:00:00
U00958,68,M,West,Basic,2020-06-08 12:00:00
U00959,58,F,East,Basic,2020-06-08 16:00:00
U00960,36,F,East,Basic,2020-06-08 20:00:00
U00961,54,M,West,Premium,2020-06-09 00:00:00
U00962,35,F,South,Basic,2020-06-09 04:00:00
U00963,33,M,East,Basic,2020-06-09 08:00:00
U00964,21,F,South,Basic,2020-06-09 12:00:00
U00965,29,M,West,Basic,2020-06-09 16:00:00
U00966,46,F,South,Basic,2020-06-09 20:00:00
U00967,24,F,North,Basic,2020-06-10 00:00:00
U00968,31,M,West,Basic,2020-06-10 04:00:00
U00969,29,M,North,Premium,2020-06-10 08:00:00
U00970,52,F,West,Basic,2020-06-10 12:00:00
U00971,22,F,North,Basic,2020-06-10 16:00:00
U00972,34,M,South,Basic,2020-06-10 20:00:00
U00973,59,M,West,Basic,2020-06-11 00:00:00
U00974,49,F,West,Premium,2020-06-11 04:00:00
U00975,27,F,North,Premium,2020-06-11 08:00:00
U00976,60,M,South,Basic,2020-06-11 12:00:00
U00977,34,F,West,Basic,2020-06-11 16:00:00
U00978,22,F,East,VIP,2020-06-11 20:00:00
U00979,62,M,North,Basic,2020-06-12 00:00:00
U00980,59,M,West,Basic,2020-06-12 04:00:00
U00981,26,M,South,Basic,2020-06-12 08:00:00
U00982,66,F,South,Basic,2020-06-12 12:00:00
U00983,50,F,South,Premium,2020-06-12 16:00:00
U00984,53,F,South,Basic,2020-06-12 20:00:00
U00985,53,M,North,Basic,2020-06-13 00:00:00
U00986,35,M,West,Basic,2020-06-13 04:00:00
U00987,26,F,North,VIP,2020-06-13 08:00:00
U00988,46,M,North,Basic,2020-06-13 12:00:00
U00989,67,F,South,Premium,2020-06-13 16:00:00
U00990,31,F,East,Basic,2020-06-13 20:00:00
U00991,42,M,South,Premium,2020-06-14 00:00:00
U00992,32,M,East,Basic,2020-06-14 04:00:00
U00993,23,M,North,Basic,2020-06-14 08:00:00
U00994,59,M,South,Basic,2020-06-14 12:00:00
U00995,46,F,South,VIP,2020-06-14 16:00:00
U00996,32,M,North,Basic,2020-06-14 20:00:00
U00997,46,M,South,Basic,2020-06-15 00:00:00
U00998,21,F,West,Basic,2020-06-15 04:00:00
U00999,35,M,East,Basic,2020-06-15 08:00:00
U01000,67,F,East,Premium,2020-06-15 12:00:00
U01001,66,M,East,Basic,2020-06-15 16:00:00
U01002,61,M,South,Premium,2020-06-15 20:00:00
U01003,56,M,West,Basic,2020-06-16 00:00:00
U01004,33,M,South,VIP,2020-06-16 04:00:00
U01005,28,F,East,Basic,2020-06-16 08:00:00
U01006,31,F,South,Basic,2020-06-16 12:00:00
U01007,20,M,East,Basic,2020-06-16 16:00:00
U01008,68,M,North,Premium,2020-06-16 20:00:00
U01009,67,M,East,Basic,2020-06-17 00:00:00
U01010,59,M,North,Basic,2020-06-17 04:00:00
U01011,55,M,North,Premium,2020-06-17 08:00:00
U01012,62,F,North,Premium,2020-06-17 12:00:00
U01013,59,F,East,Premium,2020-06-17 16:00:00
U01014,35,M,West,Basic,2020-06-17 20:00:00
U01015,37,F,East,Basic,2020-06-18 00:00:00
U01016,65,F,South,Premium,2020-06-18 04:00:00
U01017,42,M,South,Basic,2020-06-18 08:00:00
U01018,55,F,West,Basic,2020-06-18 12:00:00
U01019,30,F,West,Basic,2020-06-18 16:00:00
U01020,21,M,West,VIP,2020-06-18 20:00:00
U01021,31,Other,North,Basic,2020-06-19 00:00:00
U01022,50,M,West,Premium,2020-06-19 04:00:00
U01023,45,M,West,Basic,2020-06-19 08:00:00
U01024,69,F,West,Premium,2020-06-19 12:00:00
U01025,54,M,East,Basic,2020-06-19 16:00:00
