transaction_id,user_id,product_id,rating,timestamp,purchase_amount,quantity,month,hour,day_of_week
T025965,U04790,P00703,3,2024-11-24 02:32:04.521103,173.62,2,2024-11,2,6
T027078,U00547,P00632,4,2024-11-24 03:04:34.521103,484.33,1,2024-11,3,6
T037605,U01094,P00607,4,2024-11-24 03:08:04.521103,99.89,4,2024-11,3,6
T044376,U04272,P00652,5,2024-11-24 03:25:19.521103,244.26,2,2024-11,3,6
T030482,U01813,P00084,3,2024-11-24 03:34:05.521103,317.3,4,2024-11,3,6
T041648,U01336,P00469,4,2024-11-24 03:37:37.521103,221.29,1,2024-11,3,6
T001497,U02413,P00781,4,2024-11-24 03:48:37.521103,292.94,1,2024-11,3,6
T013899,U03115,P00161,5,2024-11-24 04:09:40.521103,365.93,2,2024-11,4,6
T048498,U01148,P00601,5,2024-11-24 04:13:38.521103,483.62,4,2024-11,4,6
T035462,U03387,P00308,5,2024-11-24 04:15:55.521103,180.8,3,2024-11,4,6
T013884,U03207,P00252,5,2024-11-24 04:33:29.521103,447.59,2,2024-11,4,6
T032616,U00633,P00878,5,2024-11-24 04:40:44.521103,176.19,2,2024-11,4,6
T045681,U00911,P00099,2,2024-11-24 04:52:09.521103,481.24,4,2024-11,4,6
T039770,U01958,P00615,4,2024-11-24 05:08:59.521103,303.21,1,2024-11,5,6
T011609,U03688,P00903,4,2024-11-24 05:14:37.521103,386.34,2,2024-11,5,6
T032549,U04267,P00995,4,2024-11-24 05:54:18.521103,182.78,2,2024-11,5,6
T015262,U04854,P00781,5,2024-11-24 06:13:06.521103,216.26,4,2024-11,6,6
T020737,U01341,P00342,3,2024-11-24 06:18:19.521103,201.18,4,2024-11,6,6
T028045,U03699,P00310,1,2024-11-24 06:22:00.521103,228.15,2,2024-11,6,6
T005466,U04342,P00727,5,2024-11-24 06:22:35.521103,86.58,2,2024-11,6,6
T011545,U00388,P00824,3,2024-11-24 06:28:33.521103,389.17,4,2024-11,6,6
T025753,U02205,P00020,5,2024-11-24 06:28:46.521103,188.6,3,2024-11,6,6
T030510,U02972,P00223,3,2024-11-24 06:31:31.521103,178.73,4,2024-11,6,6
T020983,U01908,P00614,4,2024-11-24 06:34:00.521103,450.1,4,2024-11,6,6
T021223,U03515,P00254,4,2024-11-24 07:16:51.521103,127.99,2,2024-11,7,6
T018834,U01613,P00328,4,2024-11-24 07:25:21.521103,52.89,1,2024-11,7,6
T036716,U04039,P00194,4,2024-11-24 07:25:56.521103,374.2,1,2024-11,7,6
T038825,U00464,P00346,4,2024-11-24 07:27:46.521103,293.8,4,2024-11,7,6
T011869,U00654,P00218,5,2024-11-24 07:46:12.521103,205.39,4,2024-11,7,6
T038767,U04348,P00382,5,2024-11-24 07:47:40.521103,354.33,3,2024-11,7,6
T038982,U01455,P00227,3,2024-11-24 07:51:58.521103,64.58,4,2024-11,7,6
T025095,U03005,P00760,2,2024-11-24 08:05:07.521103,121.3,1,2024-11,8,6
T012932,U04479,P00459,2,2024-11-24 08:14:15.521103,30.67,3,2024-11,8,6
T016456,U02386,P00545,5,2024-11-24 08:18:06.521103,39.6,4,2024-11,8,6
T020008,U00568,P00850,5,2024-11-24 08:29:38.521103,379.22,4,2024-11,8,6
T012331,U04099,P00985,4,2024-11-24 08:34:56.521103,196.44,4,2024-11,8,6
T017641,U02638,P00944,5,2024-11-24 09:15:02.521103,208.59,3,2024-11,9,6
T029019,U01913,P00739,4,2024-11-24 09:48:22.521103,99.14,4,2024-11,9,6
T028287,U03074,P00629,4,2024-11-24 09:52:33.521103,400.42,4,2024-11,9,6
T009266,U01395,P00923,5,2024-11-24 10:40:36.521103,300.71,1,2024-11,10,6
T029261,U00519,P00632,4,2024-11-24 11:14:05.521103,31.83,1,2024-11,11,6
T039493,U02674,P00321,4,2024-11-24 11:21:17.521103,340.69,3,2024-11,11,6
T029289,U01395,P00527,5,2024-11-24 11:46:25.521103,466.41,2,2024-11,11,6
T044776,U01827,P00701,5,2024-11-24 12:15:10.521103,126.61,3,2024-11,12,6
T049686,U03691,P00860,4,2024-11-24 12:26:13.521103,397.74,4,2024-11,12,6
T014037,U04358,P00810,5,2024-11-24 12:42:37.521103,269.65,4,2024-11,12,6
T021553,U01148,P00442,5,2024-11-24 12:52:46.521103,149.67,2,2024-11,12,6
T036168,U00089,P00301,1,2024-11-24 12:54:54.521103,366.78,1,2024-11,12,6
T002359,U01371,P00533,4,2024-11-24 12:59:02.521103,279.05,3,2024-11,12,6
T024374,U04466,P00585,5,2024-11-24 13:10:25.521103,396.75,3,2024-11,13,6
T027294,U02069,P00515,2,2024-11-24 13:23:16.521103,493.76,2,2024-11,13,6
T038999,U00238,P00440,3,2024-11-24 13:31:22.521103,136.85,4,2024-11,13,6
T025672,U03485,P00162,5,2024-11-24 13:31:53.521103,433.34,2,2024-11,13,6
T018184,U03793,P00271,3,2024-11-24 13:38:47.521103,436.57,4,2024-11,13,6
T038469,U04400,P00641,3,2024-11-24 14:08:43.521103,63.28,4,2024-11,14,6
T008509,U01317,P00292,5,2024-11-24 14:08:57.521103,365.96,1,2024-11,14,6
T008891,U00286,P00935,4,2024-11-24 14:17:27.521103,494.82,3,2024-11,14,6
T026159,U02659,P00589,4,2024-11-24 14:25:15.521103,110.75,2,2024-11,14,6
T039693,U01463,P00396,3,2024-11-24 14:43:14.521103,144.34,1,2024-11,14,6
T017318,U03519,P00192,1,2024-11-24 14:43:42.521103,39.1,1,2024-11,14,6
T008438,U03723,P00601,5,2024-11-24 14:55:23.521103,131.43,4,2024-11,14,6
T043578,U03189,P00189,4,2024-11-24 15:00:32.521103,55.13,2,2024-11,15,6
T010633,U03806,P00615,5,2024-11-24 15:03:06.521103,297.36,4,2024-11,15,6
T014491,U04142,P00166,5,2024-11-24 15:23:03.521103,255.99,4,2024-11,15,6
T047727,U02174,P00950,4,2024-11-24 15:40:32.521103,218.45,3,2024-11,15,6
T037439,U02417,P00694,5,2024-11-24 15:50:37.521103,449.64,3,2024-11,15,6
T008119,U03686,P00984,5,2024-11-24 15:51:21.521103,77.17,2,2024-11,15,6
T042878,U02254,P00385,4,2024-11-24 15:53:51.521103,407.33,4,2024-11,15,6
T042537,U02079,P00275,4,2024-11-24 16:16:56.521103,75.59,3,2024-11,16,6
T008160,U02613,P00772,4,2024-11-24 16:22:49.521103,165.96,3,2024-11,16,6
T046458,U03543,P00056,5,2024-11-24 16:25:27.521103,346.58,2,2024-11,16,6
T037799,U01842,P00875,5,2024-11-24 16:41:29.521103,343.1,4,2024-11,16,6
T049253,U00448,P00574,5,2024-11-24 16:41:51.521103,175.11,4,2024-11,16,6
T009778,U01048,P00823,4,2024-11-24 16:56:46.521103,295.05,3,2024-11,16,6
T033886,U04082,P00956,5,2024-11-24 17:04:36.521103,154.63,2,2024-11,17,6
T023220,U00542,P00833,4,2024-11-24 17:14:26.521103,406.19,4,2024-11,17,6
T025237,U00798,P00194,4,2024-11-24 17:32:14.521103,87.52,1,2024-11,17,6
T004001,U01407,P00463,5,2024-11-24 17:45:18.521103,17.53,3,2024-11,17,6
T039971,U04916,P00080,4,2024-11-24 17:53:22.521103,264.37,2,2024-11,17,6
T003679,U00732,P00691,4,2024-11-24 17:58:30.521103,305.8,1,2024-11,17,6
T028900,U04881,P00314,4,2024-11-24 18:06:41.521103,88.27,2,2024-11,18,6
T009188,U02618,P00833,5,2024-11-24 18:08:09.521103,366.17,4,2024-11,18,6
T024485,U00348,P00146,3,2024-11-24 18:22:09.521103,58.62,1,2024-11,18,6
T016048,U01731,P00327,2,2024-11-24 18:28:47.521103,463.16,1,2024-11,18,6
T009303,U00453,P00976,3,2024-11-24 18:29:00.521103,158.56,3,2024-11,18,6
T019121,U04500,P00519,5,2024-11-24 18:35:10.521103,252.12,3,2024-11,18,6
T042685,U03688,P00993,2,2024-11-24 18:37:54.521103,181.02,2,2024-11,18,6
T004067,U04021,P00160,4,2024-11-24 18:41:34.521103,401.68,1,2024-11,18,6
T015456,U02053,P00161,4,2024-11-24 18:50:53.521103,435.81,1,2024-11,18,6
T041943,U01678,P00314,4,2024-11-24 18:59:36.521103,13.34,2,2024-11,18,6
T011932,U03651,P00998,5,2024-11-24 19:06:22.521103,467.47,3,2024-11,19,6
T049106,U03873,P00005,4,2024-11-24 19:10:35.521103,203.46,4,2024-11,19,6
T013692,U03521,P00777,4,2024-11-24 19:14:29.521103,184.55,2,2024-11,19,6
T048144,U01348,P00491,5,2024-11-24 19:15:03.521103,352.92,1,2024-11,19,6
T023964,U00287,P00983,5,2024-11-24 19:17:26.521103,12.88,4,2024-11,19,6
T039359,U03788,P00990,4,2024-11-24 19:21:49.521103,353.48,3,2024-11,19,6
T009559,U00513,P00067,5,2024-11-24 19:26:53.521103,37.51,3,2024-11,19,6
T045402,U03048,P00063,5,2024-11-24 19:29:37.521103,99.0,2,2024-11,19,6
T040223,U00864,P00371,4,2024-11-24 19:31:02.521103,452.91,4,2024-11,19,6
T048977,U02542,P00107,4,2024-11-24 19:32:42.521103,89.48,2,2024-11,19,6
T011190,U03235,P00800,2,2024-11-24 19:32:48.521103,170.93,3,2024-11,19,6
T007457,U00040,P00976,3,2024-11-24 19:33:21.521103,479.21,3,2024-11,19,6
T032142,U00366,P00060,5,2024-11-24 19:39:24.521103,162.19,1,2024-11,19,6
T028163,U00454,P00631,3,2024-11-24 19:39:45.521103,343.68,3,2024-11,19,6
T039392,U04497,P00116,5,2024-11-24 19:47:50.521103,151.61,2,2024-11,19,6
T015006,U03795,P00352,5,2024-11-24 20:01:57.521103,451.28,3,2024-11,20,6
T007206,U00101,P00833,4,2024-11-24 20:05:04.521103,367.17,4,2024-11,20,6
T046639,U04012,P00798,3,2024-11-24 20:09:46.521103,392.76,1,2024-11,20,6
T010432,U01993,P00375,4,2024-11-24 20:11:32.521103,209.47,1,2024-11,20,6
T019856,U03661,P00840,3,2024-11-24 20:30:26.521103,319.74,2,2024-11,20,6
T022557,U03465,P00065,5,2024-11-24 20:42:52.521103,181.24,1,2024-11,20,6
T049617,U04906,P01000,5,2024-11-24 20:55:06.521103,413.01,4,2024-11,20,6
T022825,U01501,P00456,5,2024-11-24 20:58:17.521103,216.46,3,2024-11,20,6
T041245,U00465,P00637,4,2024-11-24 21:08:38.521103,50.08,4,2024-11,21,6
T012595,U01234,P00814,1,2024-11-24 21:33:20.521103,428.47,2,2024-11,21,6
T016398,U03191,P00332,4,2024-11-24 21:40:31.521103,376.88,4,2024-11,21,6
T026665,U03406,P00030,3,2024-11-24 21:40:50.521103,172.68,2,2024-11,21,6
T010112,U00222,P00132,4,2024-11-24 21:43:29.521103,478.63,3,2024-11,21,6
T016180,U00274,P00196,5,2024-11-24 21:47:02.521103,441.4,2,2024-11,21,6
T046390,U04840,P00099,5,2024-11-24 21:54:40.521103,490.86,3,2024-11,21,6
T039907,U04411,P00269,5,2024-11-24 22:02:06.521103,308.43,1,2024-11,22,6
T020237,U00276,P00781,5,2024-11-24 22:11:42.521103,458.66,3,2024-11,22,6
T043589,U00826,P00570,3,2024-11-24 22:28:03.521103,284.79,4,2024-11,22,6
T018589,U00475,P00714,5,2024-11-24 22:46:45.521103,251.4,1,2024-11,22,6
T029152,U03785,P00411,4,2024-11-24 22:47:05.521103,211.88,2,2024-11,22,6
T001502,U00318,P00818,4,2024-11-24 22:56:07.521103,7.17,1,2024-11,22,6
T038459,U04564,P00643,2,2024-11-24 23:14:00.521103,395.89,1,2024-11,23,6
T044984,U02084,P00210,5,2024-11-24 23:23:54.521103,345.29,3,2024-11,23,6
T005838,U00404,P00359,5,2024-11-24 23:24:07.521103,152.61,3,2024-11,23,6
T025032,U01078,P00080,3,2024-11-24 23:25:58.521103,472.64,4,2024-11,23,6
T038199,U02890,P00912,5,2024-11-24 23:30:14.521103,24.05,4,2024-11,23,6
T020460,U03441,P00469,4,2024-11-24 23:33:33.521103,443.26,1,2024-11,23,6
T014170,U01737,P00542,4,2024-11-24 23:35:27.521103,262.37,3,2024-11,23,6
T016960,U01674,P00428,5,2024-11-24 23:54:52.521103,97.89,2,2024-11,23,6
T015230,U00268,P00941,2,2024-11-24 23:57:45.521103,146.61,4,2024-11,23,6
T000685,U01824,P00682,3,2024-11-25 00:20:10.521103,229.05,1,2024-11,0,0
T033484,U04254,P00881,5,2024-11-25 01:06:48.521103,465.92,2,2024-11,1,0
T043123,U00946,P00174,4,2024-11-25 01:41:02.521103,95.9,1,2024-11,1,0
T025358,U02087,P00458,5,2024-11-25 01:45:52.521103,92.45,2,2024-11,1,0
T023231,U03577,P00717,5,2024-11-25 02:03:39.521103,243.99,1,2024-11,2,0
T021480,U03020,P00065,5,2024-11-25 02:18:18.521103,228.27,1,2024-11,2,0
T023938,U00028,P00568,4,2024-11-25 02:33:48.521103,253.21,1,2024-11,2,0
T012293,U00803,P00802,4,2024-11-25 02:41:04.521103,268.51,2,2024-11,2,0
T026081,U02879,P00116,5,2024-11-25 02:53:41.521103,87.36,3,2024-11,2,0
T026291,U03376,P00407,4,2024-11-25 03:02:31.521103,76.56,3,2024-11,3,0
T000357,U00399,P00513,4,2024-11-25 03:05:57.521103,80.79,3,2024-11,3,0
T008287,U03226,P00824,5,2024-11-25 03:21:36.521103,444.38,4,2024-11,3,0
T019651,U01322,P00184,4,2024-11-25 03:46:22.521103,282.79,3,2024-11,3,0
T010418,U01109,P00882,4,2024-11-25 04:05:12.521103,87.51,3,2024-11,4,0
T019438,U04034,P00181,3,2024-11-25 04:09:05.521103,433.83,3,2024-11,4,0
T018863,U00436,P00112,3,2024-11-25 05:01:53.521103,368.47,2,2024-11,5,0
T002875,U04823,P00072,3,2024-11-25 05:04:10.521103,489.19,4,2024-11,5,0
T003500,U03085,P00637,3,2024-11-25 05:11:41.521103,417.56,4,2024-11,5,0
T003880,U03306,P00223,3,2024-11-25 05:14:16.521103,369.62,4,2024-11,5,0
T013695,U01722,P00212,5,2024-11-25 05:21:57.521103,340.64,2,2024-11,5,0
T028779,U02071,P00530,4,2024-11-25 05:23:07.521103,382.6,2,2024-11,5,0
T044536,U00770,P00604,5,2024-11-25 05:35:27.521103,10.37,3,2024-11,5,0
T034158,U01317,P00040,3,2024-11-25 05:35:58.521103,363.36,3,2024-11,5,0
T025639,U04094,P00528,4,2024-11-25 06:12:06.521103,381.65,3,2024-11,6,0
T005928,U01261,P00821,3,2024-11-25 06:26:29.521103,399.92,4,2024-11,6,0
T023740,U02669,P00655,5,2024-11-25 06:30:20.521103,170.88,4,2024-11,6,0
T049024,U03215,P00637,5,2024-11-25 06:34:49.521103,434.41,2,2024-11,6,0
T005460,U01087,P00981,5,2024-11-25 06:40:52.521103,245.1,3,2024-11,6,0
T035096,U03966,P00099,4,2024-11-25 06:42:51.521103,59.94,1,2024-11,6,0
T021621,U02358,P00173,4,2024-11-25 07:00:21.521103,139.02,2,2024-11,7,0
T012904,U00077,P00082,3,2024-11-25 07:03:06.521103,239.85,4,2024-11,7,0
T002140,U02702,P00729,3,2024-11-25 07:10:41.521103,230.79,3,2024-11,7,0
T026244,U02855,P00496,5,2024-11-25 07:14:09.521103,102.85,2,2024-11,7,0
T049002,U00997,P00583,4,2024-11-25 07:14:14.521103,444.98,2,2024-11,7,0
T017682,U00762,P00344,4,2024-11-25 07:27:16.521103,344.96,3,2024-11,7,0
T001131,U00993,P00044,1,2024-11-25 07:35:26.521103,114.79,3,2024-11,7,0
T039097,U00289,P00374,5,2024-11-25 07:36:51.521103,120.06,4,2024-11,7,0
T021929,U04849,P00725,4,2024-11-25 07:40:15.521103,160.52,2,2024-11,7,0
T011413,U03615,P00134,4,2024-11-25 07:49:53.521103,262.88,2,2024-11,7,0
T019075,U03730,P00110,4,2024-11-25 08:23:33.521103,403.47,3,2024-11,8,0
T021901,U02472,P00541,4,2024-11-25 08:26:04.521103,265.86,4,2024-11,8,0
T028127,U03123,P00312,5,2024-11-25 08:34:11.521103,379.29,4,2024-11,8,0
T049214,U02793,P00564,3,2024-11-25 08:35:22.521103,138.27,4,2024-11,8,0
T024443,U02178,P00150,3,2024-11-25 08:48:11.521103,289.87,1,2024-11,8,0
T045556,U00195,P00463,4,2024-11-25 08:49:25.521103,279.02,1,2024-11,8,0
T017794,U04019,P00592,4,2024-11-25 08:53:08.521103,233.32,3,2024-11,8,0
T011051,U02616,P00747,4,2024-11-25 08:57:42.521103,287.9,4,2024-11,8,0
T031537,U00575,P00665,3,2024-11-25 09:02:42.521103,30.45,3,2024-11,9,0
T031739,U03118,P00462,5,2024-11-25 09:25:16.521103,401.65,4,2024-11,9,0
T049829,U01311,P00578,2,2024-11-25 09:29:39.521103,223.66,4,2024-11,9,0
T014878,U00931,P00932,4,2024-11-25 09:35:00.521103,444.32,1,2024-11,9,0
T049442,U00570,P00333,4,2024-11-25 09:35:16.521103,242.33,2,2024-11,9,0
T013624,U01551,P00355,4,2024-11-25 09:39:24.521103,109.28,2,2024-11,9,0
T000850,U03248,P00112,4,2024-11-25 09:40:22.521103,219.69,2,2024-11,9,0
T023675,U02143,P00324,5,2024-11-25 09:58:18.521103,173.44,1,2024-11,9,0
T033531,U00060,P00758,5,2024-11-25 10:01:01.521103,168.66,3,2024-11,10,0
T020725,U00369,P00189,2,2024-11-25 10:05:36.521103,145.01,4,2024-11,10,0
T031639,U00069,P00496,5,2024-11-25 10:14:30.521103,40.61,4,2024-11,10,0
T025690,U03530,P00953,5,2024-11-25 10:17:05.521103,177.74,4,2024-11,10,0
T047157,U04938,P00579,4,2024-11-25 10:17:19.521103,324.68,2,2024-11,10,0
T012279,U04283,P00717,4,2024-11-25 10:24:00.521103,307.62,3,2024-11,10,0
T011978,U01033,P00381,4,2024-11-25 10:48:25.521103,499.05,3,2024-11,10,0
T049225,U00634,P00435,4,2024-11-25 10:56:37.521103,290.57,1,2024-11,10,0
T022608,U04396,P00953,3,2024-11-25 12:08:57.521103,195.6,1,2024-11,12,0
T023026,U01770,P00246,4,2024-11-25 12:09:17.521103,195.82,1,2024-11,12,0
T007229,U03487,P00394,4,2024-11-25 12:14:25.521103,342.6,2,2024-11,12,0
T043117,U03149,P00871,5,2024-11-25 12:36:23.521103,494.78,4,2024-11,12,0
T030493,U04390,P00688,4,2024-11-25 13:01:11.521103,262.99,4,2024-11,13,0
T021647,U01333,P00615,5,2024-11-25 13:05:57.521103,276.86,4,2024-11,13,0
T003173,U02978,P00807,3,2024-11-25 13:23:45.521103,329.77,4,2024-11,13,0
T047938,U00724,P00335,5,2024-11-25 13:29:00.521103,92.39,2,2024-11,13,0
T035038,U03148,P00031,3,2024-11-25 13:32:19.521103,448.37,4,2024-11,13,0
T031245,U02137,P00783,4,2024-11-25 13:51:17.521103,401.45,4,2024-11,13,0
T027741,U02975,P00641,4,2024-11-25 13:52:38.521103,492.1,2,2024-11,13,0
T012768,U02818,P00799,4,2024-11-25 14:08:54.521103,170.8,1,2024-11,14,0
T001070,U02447,P00310,3,2024-11-25 14:12:35.521103,259.34,1,2024-11,14,0
T012090,U01178,P00932,4,2024-11-25 14:20:31.521103,252.39,2,2024-11,14,0
T009121,U04252,P00276,5,2024-11-25 14:21:29.521103,421.24,4,2024-11,14,0
T017676,U04103,P00125,5,2024-11-25 14:58:33.521103,374.2,3,2024-11,14,0
T039364,U00945,P00758,3,2024-11-25 15:25:15.521103,375.78,4,2024-11,15,0
T038024,U00731,P00897,4,2024-11-25 15:26:07.521103,317.02,3,2024-11,15,0
T016264,U04730,P00464,5,2024-11-25 15:28:41.521103,89.59,1,2024-11,15,0
T029061,U00409,P00659,2,2024-11-25 15:40:16.521103,182.6,3,2024-11,15,0
T013508,U02504,P00472,4,2024-11-25 15:55:38.521103,29.62,3,2024-11,15,0
T026461,U01010,P00558,4,2024-11-25 15:59:20.521103,442.79,4,2024-11,15,0
T048428,U03094,P00101,4,2024-11-25 16:03:12.521103,325.82,1,2024-11,16,0
T004209,U03728,P00456,4,2024-11-25 16:21:28.521103,212.08,1,2024-11,16,0
T011840,U04544,P00380,5,2024-11-25 16:36:04.521103,434.49,4,2024-11,16,0
T043425,U03426,P00063,5,2024-11-25 16:37:34.521103,211.97,4,2024-11,16,0
T034464,U00436,P00529,5,2024-11-25 16:41:11.521103,179.26,4,2024-11,16,0
T047455,U02776,P00839,5,2024-11-25 17:07:43.521103,80.8,2,2024-11,17,0
T019026,U02573,P00946,4,2024-11-25 17:09:44.521103,219.39,4,2024-11,17,0
T047566,U00945,P00683,5,2024-11-25 17:25:35.521103,470.79,2,2024-11,17,0
T032026,U02230,P00213,2,2024-11-25 17:26:16.521103,208.02,3,2024-11,17,0
T044727,U03228,P00123,2,2024-11-25 17:38:23.521103,460.08,4,2024-11,17,0
T007687,U02128,P00420,5,2024-11-25 18:21:06.521103,48.12,1,2024-11,18,0
T000317,U04330,P00860,5,2024-11-25 18:52:16.521103,445.54,3,2024-11,18,0
T010455,U00860,P00115,4,2024-11-25 19:03:41.521103,395.51,1,2024-11,19,0
T029717,U01480,P00701,5,2024-11-25 19:12:47.521103,348.06,2,2024-11,19,0
T036447,U01501,P00068,5,2024-11-25 19:28:03.521103,128.02,2,2024-11,19,0
T001353,U01819,P00090,1,2024-11-25 19:29:24.521103,490.17,2,2024-11,19,0
T034841,U01302,P00422,4,2024-11-25 19:33:54.521103,151.87,4,2024-11,19,0
T010755,U03039,P00200,5,2024-11-25 19:45:52.521103,407.1,1,2024-11,19,0
T022668,U00023,P00086,3,2024-11-25 19:56:36.521103,43.26,2,2024-11,19,0
T039366,U01728,P00627,4,2024-11-25 19:58:15.521103,378.71,4,2024-11,19,0
T036350,U04760,P00358,5,2024-11-25 20:16:10.521103,100.11,2,2024-11,20,0
T037335,U04940,P00663,3,2024-11-25 20:28:51.521103,242.01,3,2024-11,20,0
T027368,U01127,P00862,4,2024-11-25 20:35:19.521103,458.36,1,2024-11,20,0
T030993,U03959,P00250,5,2024-11-25 20:36:37.521103,115.09,4,2024-11,20,0
T017089,U02823,P00591,4,2024-11-25 20:36:43.521103,325.97,2,2024-11,20,0
T008841,U00219,P00118,4,2024-11-25 20:43:30.521103,354.81,3,2024-11,20,0
T028194,U02047,P00707,5,2024-11-25 20:45:00.521103,113.71,4,2024-11,20,0
T041541,U02500,P00267,5,2024-11-25 21:06:03.521103,230.73,3,2024-11,21,0
T024334,U02151,P00251,5,2024-11-25 21:15:50.521103,14.46,4,2024-11,21,0
T046227,U02967,P00088,2,2024-11-25 21:23:58.521103,113.3,3,2024-11,21,0
T024720,U03636,P00351,3,2024-11-25 21:58:35.521103,492.28,1,2024-11,21,0
T010383,U04269,P00389,5,2024-11-25 22:02:00.521103,454.06,2,2024-11,22,0
T033380,U01601,P00281,5,2024-11-25 22:21:35.521103,27.62,1,2024-11,22,0
T035105,U02811,P00031,4,2024-11-25 22:34:05.521103,224.35,1,2024-11,22,0
T031806,U03857,P00012,5,2024-11-25 22:48:13.521103,400.0,3,2024-11,22,0
T039326,U02824,P00814,4,2024-11-25 22:55:26.521103,160.84,3,2024-11,22,0
T039014,U04918,P00404,3,2024-11-25 23:14:28.521103,12.5,3,2024-11,23,0
T033373,U01035,P00386,3,2024-11-25 23:19:02.521103,157.65,3,2024-11,23,0
T002163,U02968,P00132,5,2024-11-25 23:19:55.521103,474.74,3,2024-11,23,0
T000001,U00543,P00823,3,2024-11-25 23:23:04.521103,7.07,3,2024-11,23,0
T010555,U03225,P00392,3,2024-11-25 23:29:54.521103,460.7,2,2024-11,23,0
T041816,U04110,P00273,4,2024-11-25 23:35:32.521103,39.23,1,2024-11,23,0
T004592,U03307,P00423,1,2024-11-25 23:35:51.521103,392.66,4,2024-11,23,0
T038077,U03744,P00766,4,2024-11-25 23:47:07.521103,408.8,2,2024-11,23,0
T033994,U04602,P00725,5,2024-11-25 23:56:26.521103,280.31,2,2024-11,23,0
T036833,U04704,P00580,5,2024-11-26 00:30:54.521103,232.09,1,2024-11,0,1
T005746,U04717,P00670,5,2024-11-26 00:49:42.521103,381.75,1,2024-11,0,1
T022185,U01495,P00815,3,2024-11-26 00:51:11.521103,33.27,4,2024-11,0,1
T031677,U00092,P00266,2,2024-11-26 01:07:43.521103,207.13,3,2024-11,1,1
T044066,U02210,P00277,4,2024-11-26 01:17:39.521103,177.3,4,2024-11,1,1
T030771,U01204,P00476,3,2024-11-26 01:41:24.521103,212.62,3,2024-11,1,1
T033314,U01755,P00180,4,2024-11-26 01:42:47.521103,224.11,4,2024-11,1,1
T029416,U03772,P00295,5,2024-11-26 01:44:44.521103,63.35,4,2024-11,1,1
T020230,U03640,P00230,4,2024-11-26 01:50:23.521103,28.25,1,2024-11,1,1
T018128,U04644,P00707,4,2024-11-26 01:57:50.521103,463.57,2,2024-11,1,1
T029144,U03103,P00063,5,2024-11-26 02:02:49.521103,35.25,1,2024-11,2,1
T049367,U03620,P00725,4,2024-11-26 02:03:32.521103,88.01,3,2024-11,2,1
T022190,U04656,P00433,4,2024-11-26 02:32:33.521103,143.51,3,2024-11,2,1
T017450,U00076,P00554,3,2024-11-26 02:32:52.521103,233.33,4,2024-11,2,1
T006453,U04936,P00976,5,2024-11-26 02:46:13.521103,89.41,1,2024-11,2,1
T009230,U01226,P00080,4,2024-11-26 02:46:19.521103,11.36,3,2024-11,2,1
T019739,U02712,P00141,5,2024-11-26 03:27:33.521103,189.97,1,2024-11,3,1
T041938,U04673,P00008,5,2024-11-26 03:34:26.521103,140.71,3,2024-11,3,1
T004866,U03542,P00299,3,2024-11-26 03:36:22.521103,313.15,2,2024-11,3,1
T008448,U01651,P00459,4,2024-11-26 04:01:29.521103,13.93,3,2024-11,4,1
T046270,U01600,P00858,5,2024-11-26 04:02:14.521103,82.94,3,2024-11,4,1
T023512,U00121,P00466,4,2024-11-26 04:22:42.521103,382.93,3,2024-11,4,1
T002109,U01363,P00317,3,2024-11-26 04:24:06.521103,486.69,4,2024-11,4,1
T019458,U04732,P00485,4,2024-11-26 04:28:07.521103,6.63,4,2024-11,4,1
T046391,U01002,P00713,3,2024-11-26 04:50:18.521103,388.7,4,2024-11,4,1
T014556,U02940,P00851,5,2024-11-26 04:53:45.521103,95.59,1,2024-11,4,1
T042644,U00417,P00544,5,2024-11-26 04:54:47.521103,464.46,4,2024-11,4,1
T022855,U00028,P00720,3,2024-11-26 05:00:26.521103,339.3,3,2024-11,5,1
T015432,U00124,P00427,4,2024-11-26 05:13:05.521103,326.94,3,2024-11,5,1
T021049,U04198,P00101,4,2024-11-26 05:13:21.521103,263.49,3,2024-11,5,1
T039413,U04852,P00466,4,2024-11-26 05:27:52.521103,304.35,4,2024-11,5,1
T008726,U01784,P00753,2,2024-11-26 05:29:33.521103,324.39,3,2024-11,5,1
T011567,U04175,P00207,4,2024-11-26 05:39:40.521103,222.54,2,2024-11,5,1
T030670,U00546,P00999,5,2024-11-26 05:49:36.521103,113.18,3,2024-11,5,1
T006088,U03590,P00023,3,2024-11-26 05:59:10.521103,435.5,3,2024-11,5,1
T024616,U04238,P00357,4,2024-11-26 06:05:12.521103,91.04,4,2024-11,6,1
T029611,U04823,P00284,5,2024-11-26 06:23:25.521103,428.67,1,2024-11,6,1
T040024,U01819,P00461,3,2024-11-26 06:33:38.521103,158.5,4,2024-11,6,1
T027865,U04092,P00658,4,2024-11-26 06:34:34.521103,459.26,4,2024-11,6,1
T003511,U03238,P00759,5,2024-11-26 06:37:29.521103,377.05,2,2024-11,6,1
T005127,U02394,P00719,3,2024-11-26 06:51:42.521103,84.83,4,2024-11,6,1
T004239,U01051,P00260,5,2024-11-26 06:56:13.521103,472.38,4,2024-11,6,1
T046079,U00509,P00499,5,2024-11-26 07:07:38.521103,232.69,4,2024-11,7,1
T019593,U00401,P00232,5,2024-11-26 07:29:41.521103,220.22,4,2024-11,7,1
T021922,U03310,P00233,3,2024-11-26 07:30:25.521103,55.14,4,2024-11,7,1
