CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,Cluster,Cluster_Name
12815,147.0,2.0,1063.46,531.73,379.0,38.0,0,At Risk
12816,95.0,2.0,572.2,286.1,128.0,27.0,0,At Risk
12817,280.0,1.0,166.04,166.04,53.0,4.0,2,Potential Loyalists
12818,261.0,1.0,1542.08,1542.08,929.0,14.0,2,Potential Loyalists
12820,2.0,4.0,942.34,235.585,722.0,55.0,0,At Risk
12821,213.0,1.0,92.72,92.72,70.0,6.0,2,Potential Loyalists
12822,70.0,2.0,948.88,474.44,550.0,41.0,0,At Risk
12823,74.0,5.0,1759.5,351.9,230.0,1.0,0,At Risk
12824,59.0,1.0,397.12,397.12,232.0,25.0,0,At Risk
12826,2.0,7.0,1474.72,210.67428571428573,1058.0,58.0,0,At Risk
12827,5.0,3.0,430.15000000000003,143.38333333333335,197.0,19.0,0,At Risk
12828,2.0,6.0,1018.71,169.785,494.0,46.0,0,At Risk
12829,336.0,2.0,293.0,146.5,376.0,9.0,2,Potential Loyalists
12830,37.0,6.0,6814.64,1135.7733333333333,9848.0,13.0,1,Champions
12831,261.0,1.0,215.05,215.05,135.0,9.0,2,Potential Loyalists
12832,31.0,2.0,383.03,191.515,195.0,27.0,0,At Risk
12833,144.0,1.0,417.38,417.38,156.0,24.0,0,At Risk
12834,282.0,1.0,312.38,312.38,110.0,18.0,2,Potential Loyalists
12836,58.0,4.0,2612.86,653.215,1064.0,148.0,3,New Customers
12837,172.0,1.0,134.1,134.1,24.0,12.0,2,Potential Loyalists
12838,33.0,2.0,683.13,341.565,359.0,115.0,0,At Risk
12839,2.0,14.0,5591.42,399.38714285714286,3807.0,95.0,3,New Customers
12840,143.0,4.0,2726.77,681.6925,1511.0,67.0,0,At Risk
12841,4.0,25.0,4022.35,160.894,2757.0,229.0,3,New Customers
12842,69.0,2.0,1118.99,559.495,547.0,34.0,0,At Risk
12843,65.0,8.0,1702.26,212.7825,781.0,69.0,0,At Risk
12844,28.0,2.0,325.96000000000004,162.98000000000002,125.0,47.0,0,At Risk
12845,266.0,4.0,354.09,88.5225,204.0,26.0,2,Potential Loyalists
12847,21.0,1.0,871.54,871.54,909.0,72.0,0,At Risk
12849,30.0,2.0,1050.8899999999999,525.4449999999999,623.0,47.0,0,At Risk
12851,96.0,1.0,135.18,135.18,109.0,43.0,0,At Risk
12852,294.0,1.0,311.55,311.55,149.0,17.0,2,Potential Loyalists
12853,134.0,6.0,1957.1000000000001,326.18333333333334,800.0,66.0,0,At Risk
12854,78.0,3.0,1324.5,441.5,627.0,95.0,0,At Risk
12855,368.0,1.0,38.1,38.1,30.0,3.0,2,Potential Loyalists
12856,7.0,6.0,2179.93,363.32166666666666,1079.0,155.0,3,New Customers
12857,210.0,2.0,1106.4,553.2,343.0,37.0,2,Potential Loyalists
12863,51.0,1.0,521.2,521.2,188.0,5.0,0,At Risk
12864,137.0,1.0,147.12,147.12,216.0,3.0,2,Potential Loyalists
12865,25.0,2.0,1568.23,784.115,925.0,86.0,0,At Risk
12866,282.0,1.0,559.12,559.12,171.0,26.0,2,Potential Loyalists
12867,25.0,7.0,4036.82,576.6885714285714,4298.0,240.0,3,New Customers
12868,185.0,6.0,1607.0600000000002,267.84333333333336,928.0,72.0,2,Potential Loyalists
12871,83.0,2.0,380.64,190.32,200.0,8.0,0,At Risk
12872,326.0,2.0,599.97,299.985,319.0,58.0,2,Potential Loyalists
12873,281.0,1.0,374.0,374.0,128.0,4.0,2,Potential Loyalists
12875,142.0,2.0,343.2300000000001,171.61500000000004,2019.0,1.0,0,At Risk
12876,57.0,2.0,2218.02,1109.01,1941.0,67.0,3,New Customers
12877,3.0,12.0,1535.77,127.98083333333334,1178.0,100.0,3,New Customers
12878,235.0,2.0,854.99,427.495,547.0,38.0,2,Potential Loyalists
12879,44.0,3.0,573.22,191.07333333333335,370.0,7.0,0,At Risk
12881,275.0,1.0,298.0,298.0,21.0,7.0,2,Potential Loyalists
12882,8.0,2.0,1463.04,731.52,246.0,12.0,0,At Risk
12883,24.0,4.0,703.47,175.8675,196.0,39.0,0,At Risk
12884,87.0,1.0,309.05,309.05,43.0,7.0,0,At Risk
12885,62.0,3.0,1175.22,391.74,655.0,66.0,0,At Risk
12886,67.0,2.0,1378.4,689.2,770.0,75.0,0,At Risk
12888,213.0,2.0,354.12,177.06,76.0,4.0,2,Potential Loyalists
12890,23.0,1.0,380.46999999999997,380.46999999999997,259.0,78.0,0,At Risk
12891,185.0,3.0,331.0,110.33333333333333,950.0,2.0,2,Potential Loyalists
12893,30.0,1.0,188.14,188.14,96.0,27.0,0,At Risk
12895,41.0,2.0,372.8,186.4,210.0,22.0,0,At Risk
12897,204.0,2.0,216.5,108.25,110.0,3.0,2,Potential Loyalists
12901,8.0,28.0,17654.54,630.5192857142857,11046.580000000007,30.0,1,Champions
12902,264.0,1.0,138.68,138.68,66.0,10.0,2,Potential Loyalists
12904,17.0,2.0,509.58,254.79,302.0,59.0,0,At Risk
12906,11.0,5.0,2919.81,583.962,1749.0,55.0,0,At Risk
12908,175.0,2.0,750.0,375.0,1200.0,1.0,2,Potential Loyalists
12909,39.0,5.0,2178.67,435.73400000000004,1280.0,78.0,0,At Risk
12910,22.0,8.0,3075.04,384.38,1692.0,48.0,0,At Risk
12912,2.0,5.0,1662.3,332.46,670.0,17.0,0,At Risk
12913,4.0,5.0,2483.63,496.726,1419.0,37.0,0,At Risk
12915,148.0,2.0,363.65,181.825,93.0,19.0,2,Potential Loyalists
12916,138.0,4.0,3006.15,751.5375,1119.0,53.0,0,At Risk
12917,127.0,1.0,594.0,594.0,120.0,2.0,0,At Risk
12919,7.0,6.0,1335.19,222.53166666666667,673.0,34.0,0,At Risk
12920,16.0,1.0,164.23,164.23,129.0,27.0,0,At Risk
12921,8.0,30.0,16587.09,448.29972972972973,9526.0,233.0,1,Champions
12922,160.0,1.0,405.38,405.38,370.0,28.0,2,Potential Loyalists
12923,63.0,1.0,176.97,176.97,69.0,28.0,0,At Risk
12924,87.0,4.0,933.7,233.425,481.0,22.0,0,At Risk
12925,4.0,2.0,694.05,347.025,541.0,42.0,0,At Risk
12928,34.0,5.0,2062.7000000000003,412.5400000000001,1472.0,59.0,0,At Risk
12929,311.0,1.0,117.85,117.85,37.0,8.0,2,Potential Loyalists
12930,77.0,2.0,415.8,207.9,252.0,20.0,0,At Risk
12931,21.0,15.0,19880.99570000001,2031.1612000000005,11046.580000000007,28.0,1,Champions
12933,23.0,3.0,607.53,202.51,499.0,102.0,0,At Risk
12935,1.0,7.0,2160.7,308.6714285714285,1853.0,80.0,3,New Customers
12936,16.0,4.0,1063.9,265.975,559.0,56.0,0,At Risk
12937,14.0,4.0,1504.27,376.0675,1007.0,81.0,0,At Risk
12938,25.0,1.0,114.14,114.14,140.0,9.0,0,At Risk
12939,63.0,8.0,11581.8,1447.725,4876.0,21.0,1,Champions
12940,54.0,2.0,913.54,456.77,411.0,87.0,0,At Risk
12942,130.0,3.0,683.9,227.96666666666667,203.0,68.0,0,At Risk
12944,35.0,2.0,604.51,302.255,289.0,29.0,0,At Risk
12945,287.0,1.0,462.95,462.95,165.0,23.0,2,Potential Loyalists
12947,143.0,6.0,1603.99,267.33166666666665,1165.0,83.0,0,At Risk
12948,15.0,7.0,2064.95,294.99285714285713,1080.0,82.0,0,At Risk
12949,30.0,8.0,4167.22,520.9025,2381.0,166.0,3,New Customers
12950,1.0,3.0,1843.0,614.3333333333334,1380.0,13.0,0,At Risk
12951,8.0,6.0,1064.07,177.345,503.0,53.0,0,At Risk
12952,5.0,4.0,1387.79,346.9475,653.0,64.0,0,At Risk
12953,9.0,1.0,329.85,329.85,84.0,17.0,0,At Risk
12955,0.0,11.0,4757.16,432.4690909090909,3664.0,81.0,3,New Customers
12956,305.0,1.0,108.07,108.07,34.0,19.0,2,Potential Loyalists
12957,9.0,8.0,4017.54,502.1925,2549.0,208.0,3,New Customers
12962,6.0,2.0,266.39,133.195,129.0,15.0,0,At Risk
12963,7.0,8.0,1856.63,232.07875,881.0,75.0,0,At Risk
12965,88.0,1.0,771.91,771.91,283.0,108.0,0,At Risk
12966,9.0,1.0,160.18,160.18,75.0,10.0,0,At Risk
12967,357.0,2.0,1660.9,830.45,438.0,19.0,2,Potential Loyalists
12968,111.0,1.0,135.95,135.95,73.0,5.0,0,At Risk
12970,6.0,4.0,452.24,113.06,310.0,116.0,0,At Risk
12971,3.0,30.0,11189.91,130.11523255813952,9289.0,94.0,1,Champions
12974,197.0,1.0,144.8,144.8,24.0,8.0,2,Potential Loyalists
12976,211.0,1.0,738.6,738.6,561.0,22.0,2,Potential Loyalists
12977,155.0,1.0,39.239999999999995,39.239999999999995,12.0,9.0,2,Potential Loyalists
12980,157.0,9.0,7374.900000000001,819.4333333333334,886.0,6.0,3,New Customers
12981,29.0,2.0,372.21999999999997,186.10999999999999,242.0,12.0,0,At Risk
12982,242.0,1.0,390.54,390.54,288.0,28.0,2,Potential Loyalists
12984,18.0,1.0,97.5,97.5,26.0,4.0,0,At Risk
12985,0.0,2.0,1239.38,619.69,1533.0,73.0,0,At Risk
12987,73.0,2.0,558.7,279.35,219.0,27.0,0,At Risk
12988,291.0,1.0,535.32,535.32,136.0,75.0,2,Potential Loyalists
12989,2.0,15.0,6924.110000000001,461.6073333333334,2943.0,41.0,3,New Customers
12990,30.0,3.0,409.5,136.5,200.0,8.0,0,At Risk
12991,22.0,2.0,503.76,251.88,405.0,31.0,0,At Risk
12993,22.0,4.0,414.76,103.69,240.0,26.0,0,At Risk
12994,3.0,3.0,974.4200000000001,324.8066666666667,459.0,52.0,0,At Risk
12995,84.0,1.0,211.32,211.32,108.0,3.0,0,At Risk
12997,21.0,4.0,1226.89,306.7225,664.0,45.0,0,At Risk
12999,195.0,3.0,455.88,151.96,342.0,25.0,2,Potential Loyalists
13000,106.0,3.0,534.85,178.28333333333333,379.0,30.0,0,At Risk
13001,3.0,13.0,9818.82,755.2938461538462,5505.0,166.0,1,Champions
13002,317.0,1.0,120.94999999999999,120.94999999999999,73.0,7.0,2,Potential Loyalists
13003,105.0,3.0,149.05,49.68333333333334,103.0,4.0,0,At Risk
13004,11.0,18.0,5655.91,314.21722222222223,4822.0,277.0,3,New Customers
13005,173.0,2.0,513.7,256.85,172.0,21.0,2,Potential Loyalists
13006,55.0,1.0,81.57,81.57,55.0,4.0,0,At Risk
13008,322.0,1.0,229.46999999999997,229.46999999999997,175.0,14.0,2,Potential Loyalists
13011,368.0,1.0,50.550000000000004,50.550000000000004,13.0,3.0,2,Potential Loyalists
13012,8.0,8.0,1661.8400000000001,207.73000000000002,824.0,67.0,0,At Risk
13013,0.0,13.0,4810.9400000000005,370.07230769230773,2224.0,155.0,3,New Customers
13014,10.0,10.0,3466.2799999999997,346.628,905.0,67.0,3,New Customers
13015,52.0,5.0,3346.28,669.2560000000001,1617.0,156.0,3,New Customers
13016,72.0,3.0,789.89,263.2966666666667,527.0,39.0,0,At Risk
13017,6.0,1.0,204.0,204.0,48.0,1.0,0,At Risk
13018,15.0,28.0,7277.7,259.91785714285714,5435.0,313.0,1,Champions
13021,3.0,9.0,2616.38,290.7088888888889,1352.0,101.0,3,New Customers
13023,63.0,2.0,689.9,344.95,286.0,36.0,0,At Risk
13026,0.0,5.0,975.36,195.072,1620.0,32.0,0,At Risk
13027,113.0,6.0,6912.0,1152.0,11046.580000000007,6.0,1,Champions
13028,22.0,2.0,661.3199999999999,330.65999999999997,798.0,40.0,0,At Risk
13029,30.0,3.0,1247.5,415.8333333333333,134.0,8.0,0,At Risk
13030,10.0,2.0,799.48,399.74,394.0,76.0,0,At Risk
13032,51.0,2.0,1010.18,505.09,375.0,55.0,0,At Risk
13033,356.0,1.0,190.55,190.55,83.0,11.0,2,Potential Loyalists
13034,54.0,2.0,642.77,321.385,369.0,37.0,0,At Risk
13035,73.0,2.0,921.88,460.94,644.0,23.0,0,At Risk
13037,137.0,3.0,881.07,293.69,431.0,44.0,0,At Risk
13038,79.0,3.0,908.46,302.82,360.0,24.0,0,At Risk
13040,8.0,2.0,676.99,338.495,355.0,38.0,0,At Risk
13043,272.0,1.0,516.42,516.42,254.0,13.0,2,Potential Loyalists
13044,290.0,1.0,560.47,560.47,429.0,33.0,2,Potential Loyalists
13045,98.0,1.0,305.28000000000003,305.28000000000003,221.0,18.0,0,At Risk
13046,30.0,2.0,629.31,314.655,264.0,33.0,0,At Risk
13047,31.0,10.0,3237.54,323.754,1391.0,106.0,3,New Customers
13048,13.0,4.0,1835.91,458.9775,1238.0,77.0,0,At Risk
13049,63.0,2.0,656.6800000000001,328.34000000000003,268.0,14.0,0,At Risk
13050,14.0,17.0,5836.86,343.3447058823529,3748.0,246.0,3,New Customers
13052,211.0,1.0,348.15000000000003,348.15000000000003,222.0,18.0,2,Potential Loyalists
13055,77.0,3.0,1214.41,404.80333333333334,894.0,74.0,0,At Risk
13058,24.0,3.0,271.40000000000003,90.46666666666668,52.0,5.0,0,At Risk
13059,249.0,1.0,183.4,183.4,35.0,8.0,2,Potential Loyalists
13060,253.0,1.0,307.53,307.53,123.0,15.0,2,Potential Loyalists
13061,71.0,1.0,248.61,248.61,107.0,10.0,0,At Risk
13062,190.0,1.0,346.98,346.98,343.0,11.0,2,Potential Loyalists
13064,12.0,4.0,1119.49,279.8725,516.0,51.0,0,At Risk
13065,368.0,1.0,205.86,205.86,74.0,14.0,2,Potential Loyalists
13066,23.0,2.0,470.8,235.4,322.0,48.0,0,At Risk
13067,81.0,1.0,115.46000000000001,115.46000000000001,32.0,14.0,0,At Risk
13068,9.0,2.0,344.0,172.0,200.0,1.0,0,At Risk
13069,0.0,24.0,4436.12,184.83833333333334,5885.0,281.0,3,New Customers
13070,191.0,1.0,228.8,228.8,110.0,9.0,2,Potential Loyalists
13072,266.0,1.0,177.15,177.15,69.0,7.0,2,Potential Loyalists
13075,129.0,1.0,919.61,919.61,485.0,22.0,0,At Risk
13077,0.0,4.0,729.27,182.3175,863.0,99.0,0,At Risk
13078,2.0,26.0,12627.94,485.69,5630.0,95.0,1,Champions
13079,3.0,5.0,220.10000000000002,44.02,62.0,2.0,0,At Risk
13080,178.0,1.0,58.08,58.08,120.0,6.0,2,Potential Loyalists
13081,11.0,11.0,19880.99570000001,2031.1612000000005,11046.580000000007,354.0,1,Champions
13082,125.0,9.0,3613.63,401.51444444444445,4324.0,63.0,3,New Customers
13083,3.0,2.0,303.75,151.875,187.0,15.0,0,At Risk
13085,157.0,2.0,416.08000000000004,208.04000000000002,216.0,17.0,2,Potential Loyalists
13089,2.0,30.0,19880.99570000001,606.4518556701031,11046.580000000007,354.0,1,Champions
13090,8.0,14.0,8910.82,636.4871428571429,2263.0,98.0,3,New Customers
13091,27.0,1.0,345.82,345.82,466.0,21.0,0,At Risk
13092,70.0,5.0,477.83,95.566,279.0,19.0,0,At Risk
13093,275.0,8.0,7832.47,979.05875,3961.0,97.0,3,New Customers
13094,20.0,12.0,1927.3200000000002,160.61,1716.0,4.0,0,At Risk
13095,70.0,1.0,74.39999999999999,74.39999999999999,144.0,6.0,0,At Risk
13097,32.0,10.0,6010.42,601.042,2363.0,214.0,3,New Customers
13098,0.0,28.0,19880.99570000001,1031.5157142857142,11046.580000000007,156.0,1,Champions
13099,98.0,1.0,207.35999999999999,207.35999999999999,288.0,1.0,0,At Risk
13101,233.0,1.0,101.19,101.19,113.0,8.0,2,Potential Loyalists
13102,0.0,24.0,6424.09,267.67041666666665,4204.0,140.0,3,New Customers
13103,39.0,1.0,243.94,243.94,82.0,8.0,0,At Risk
13104,2.0,6.0,1098.48,183.08,504.0,14.0,0,At Risk
13106,132.0,1.0,76.5,76.5,18.0,1.0,0,At Risk
13107,43.0,4.0,1531.6200000000001,382.90500000000003,1293.0,54.0,0,At Risk
13108,368.0,1.0,350.06,350.06,298.0,10.0,2,Potential Loyalists
13109,59.0,2.0,786.54,393.27,520.0,41.0,0,At Risk
13110,30.0,7.0,1488.67,212.66714285714286,388.0,109.0,0,At Risk
13113,0.0,24.0,12245.960000000001,510.2483333333334,3045.0,95.0,1,Champions
13115,11.0,4.0,2294.78,573.695,1567.0,88.0,0,At Risk
13116,137.0,1.0,501.14,501.14,291.0,30.0,0,At Risk
13117,21.0,8.0,984.91,123.11375,945.0,66.0,0,At Risk
13118,19.0,5.0,1197.81,239.56199999999998,410.0,68.0,0,At Risk
13120,238.0,1.0,30.599999999999998,30.599999999999998,12.0,1.0,2,Potential Loyalists
13121,268.0,1.0,283.73,283.73,252.0,50.0,2,Potential Loyalists
13122,93.0,2.0,922.39,461.195,585.0,54.0,0,At Risk
13124,89.0,3.0,3866.33,1288.7766666666666,2147.0,185.0,3,New Customers
13126,4.0,8.0,2099.64,262.455,2143.0,124.0,3,New Customers
13127,77.0,1.0,259.17,259.17,127.0,15.0,0,At Risk
13130,93.0,1.0,64.0,64.0,32.0,2.0,0,At Risk
13131,22.0,3.0,1073.3,357.76666666666665,447.0,30.0,0,At Risk
13132,261.0,1.0,77.3,77.3,20.0,3.0,2,Potential Loyalists
13133,273.0,2.0,109.8,54.9,32.0,7.0,2,Potential Loyalists
13134,85.0,4.0,1793.58,448.395,1059.0,94.0,0,At Risk
13135,196.0,1.0,3096.0,2031.1612000000005,4300.0,1.0,3,New Customers
13136,55.0,5.0,2607.61,521.522,1328.0,94.0,3,New Customers
13137,10.0,8.0,3650.41,456.30125,2226.0,345.0,3,New Customers
13138,21.0,6.0,962.39,160.39833333333334,473.0,31.0,0,At Risk
13139,15.0,7.0,5064.94,723.5628571428571,2425.0,132.0,3,New Customers
13140,107.0,3.0,423.72,141.24,186.0,40.0,0,At Risk
13141,84.0,5.0,2388.75,477.75,1548.0,113.0,3,New Customers
13142,18.0,1.0,307.09,307.09,258.0,23.0,0,At Risk
13144,332.0,1.0,110.95,110.95,21.0,3.0,2,Potential Loyalists
13145,39.0,4.0,618.52,154.63,145.0,5.0,0,At Risk
13146,25.0,1.0,228.91,228.91,154.0,16.0,0,At Risk
13147,9.0,4.0,712.8000000000001,178.20000000000002,144.0,1.0,0,At Risk
13148,28.0,12.0,3707.12,308.9266666666667,1975.0,231.0,3,New Customers
13149,13.0,4.0,1676.06,419.015,1280.0,76.0,0,At Risk
13151,295.0,1.0,1257.8700000000001,1257.8700000000001,363.0,73.0,2,Potential Loyalists
13153,5.0,1.0,486.22,486.22,418.0,15.0,0,At Risk
13155,32.0,4.0,971.76,242.94,497.0,67.0,0,At Risk
13157,48.0,4.0,1741.22,435.305,1439.0,69.0,0,At Risk
13158,94.0,4.0,1201.06,300.265,784.0,59.0,0,At Risk
13159,8.0,4.0,1437.85,359.4625,1059.0,114.0,0,At Risk
13160,21.0,1.0,91.8,91.8,56.0,4.0,0,At Risk
13161,312.0,1.0,112.75,112.75,29.0,8.0,2,Potential Loyalists
13162,121.0,4.0,1688.29,422.0725,1713.0,74.0,0,At Risk
13165,45.0,2.0,1021.48,510.74,1376.0,40.0,0,At Risk
13166,282.0,1.0,417.2,417.2,216.0,39.0,2,Potential Loyalists
13167,18.0,4.0,791.33,197.8325,785.0,51.0,0,At Risk
13168,35.0,4.0,1319.19,329.7975,682.0,102.0,0,At Risk
13169,63.0,2.0,712.88,356.44,272.0,11.0,0,At Risk
13170,26.0,1.0,116.00999999999999,116.00999999999999,147.0,29.0,0,At Risk
13171,21.0,3.0,468.41,156.13666666666668,229.0,37.0,0,At Risk
13173,3.0,2.0,353.65,176.825,277.0,41.0,0,At Risk
13174,15.0,3.0,2817.03,939.0100000000001,1395.0,228.0,3,New Customers
13176,45.0,1.0,492.84,492.84,453.0,66.0,0,At Risk
13177,64.0,1.0,282.45,282.45,91.0,17.0,0,At Risk
13178,25.0,11.0,5725.47,520.4972727272727,3570.0,95.0,3,New Customers
13182,44.0,1.0,121.18,121.18,201.0,11.0,0,At Risk
13183,7.0,9.0,3957.78,439.75333333333333,2208.0,51.0,3,New Customers
13184,14.0,10.0,1701.29,170.129,1692.0,138.0,3,New Customers
13185,267.0,1.0,71.4,71.4,12.0,1.0,2,Potential Loyalists
13186,39.0,3.0,1575.89,525.2966666666667,820.0,69.0,0,At Risk
13187,336.0,1.0,236.02,236.02,95.0,37.0,2,Potential Loyalists
13188,10.0,1.0,114.60000000000001,114.60000000000001,25.0,2.0,0,At Risk
13189,18.0,2.0,260.68,130.34,842.0,29.0,0,At Risk
13192,94.0,2.0,911.94,455.97,595.0,57.0,0,At Risk
13193,60.0,1.0,117.88,117.88,50.0,22.0,0,At Risk
13194,135.0,1.0,60.7,60.7,26.0,3.0,2,Potential Loyalists
13196,10.0,4.0,1797.78,449.445,1224.0,97.0,0,At Risk
13198,9.0,6.0,3401.2400000000002,566.8733333333333,2648.0,199.0,3,New Customers
13199,3.0,30.0,9817.12,258.34526315789475,6176.0,48.0,1,Champions
13200,18.0,4.0,870.09,217.5225,516.0,42.0,0,At Risk
13203,9.0,4.0,869.46,217.365,800.0,56.0,0,At Risk
13207,14.0,2.0,250.26000000000002,125.13000000000001,130.0,7.0,0,At Risk
13208,58.0,6.0,1223.9,203.98333333333335,804.0,124.0,0,At Risk
13209,29.0,8.0,5891.61,736.45125,4253.0,255.0,3,New Customers
13210,93.0,1.0,353.48,353.48,316.0,22.0,0,At Risk
13211,9.0,3.0,1197.42,399.14000000000004,874.0,45.0,0,At Risk
13212,19.0,3.0,788.08,262.6933333333333,310.0,128.0,0,At Risk
13213,56.0,5.0,1520.58,304.116,1360.0,82.0,0,At Risk
13216,267.0,1.0,333.74,333.74,297.0,5.0,2,Potential Loyalists
13217,121.0,3.0,533.98,177.99333333333334,262.0,3.0,0,At Risk
13218,126.0,1.0,62.63999999999999,62.63999999999999,88.0,5.0,0,At Risk
13220,77.0,4.0,819.2900000000001,204.82250000000002,196.0,18.0,0,At Risk
13221,239.0,2.0,847.41,423.705,244.0,62.0,2,Potential Loyalists
13223,199.0,2.0,163.20000000000002,81.60000000000001,88.0,5.0,2,Potential Loyalists
13224,59.0,2.0,2155.95,1077.975,1518.0,101.0,3,New Customers
13225,2.0,7.0,6463.84,923.4057142857143,3416.0,23.0,3,New Customers
13226,272.0,1.0,108.21000000000001,108.21000000000001,80.0,16.0,2,Potential Loyalists
13227,201.0,1.0,257.7,257.7,99.0,9.0,2,Potential Loyalists
13228,80.0,1.0,358.0,358.0,200.0,2.0,0,At Risk
13229,225.0,1.0,160.95,160.95,63.0,10.0,2,Potential Loyalists
13230,3.0,14.0,2806.97,200.49785714285713,1665.0,354.0,3,New Customers
13232,12.0,7.0,1357.6,193.94285714285712,778.0,147.0,3,New Customers
13233,73.0,2.0,605.12,302.56,1004.0,43.0,0,At Risk
13235,211.0,1.0,1031.07,1031.07,441.0,53.0,2,Potential Loyalists
13236,24.0,2.0,744.85,372.425,416.0,34.0,0,At Risk
13238,16.0,4.0,700.73,175.1825,298.0,20.0,0,At Risk
13239,261.0,1.0,329.56,329.56,327.0,21.0,2,Potential Loyalists
13240,95.0,4.0,663.65,165.9125,298.0,59.0,0,At Risk
13242,111.0,3.0,270.40000000000003,90.13333333333334,130.0,12.0,0,At Risk
13243,202.0,1.0,600.07,600.07,233.0,56.0,2,Potential Loyalists
13244,92.0,1.0,121.74000000000001,121.74000000000001,38.0,27.0,0,At Risk
13245,50.0,1.0,430.5,430.5,125.0,16.0,0,At Risk
13246,17.0,6.0,1987.3,331.21666666666664,1602.0,110.0,3,New Customers
13247,17.0,4.0,501.12,125.28,328.0,18.0,0,At Risk
13248,124.0,2.0,465.68,232.84,305.0,25.0,0,At Risk
13249,91.0,3.0,711.41,237.13666666666666,546.0,21.0,0,At Risk
13253,156.0,2.0,1030.4,515.2,1572.0,35.0,0,At Risk
13255,8.0,2.0,399.51,199.755,177.0,13.0,0,At Risk
13258,11.0,3.0,698.58,232.86,287.0,28.0,0,At Risk
13259,61.0,1.0,292.32,292.32,132.0,77.0,0,At Risk
13260,60.0,1.0,557.62,557.62,142.0,8.0,0,At Risk
13261,268.0,2.0,944.1,472.05,210.0,8.0,2,Potential Loyalists
13262,262.0,1.0,200.29,200.29,125.0,11.0,2,Potential Loyalists
13263,0.0,30.0,7454.07,212.97342857142857,4780.0,354.0,1,Champions
13265,52.0,5.0,2107.66,421.532,1752.0,66.0,0,At Risk
13266,10.0,12.0,3834.2599999999998,319.52166666666665,4428.0,82.0,3,New Customers
13267,2.0,19.0,4521.49,237.97315789473683,1969.0,88.0,3,New Customers
13268,17.0,11.0,3214.69,292.24454545454546,3658.0,257.0,3,New Customers
13269,0.0,15.0,5346.2300000000005,356.41533333333336,3514.0,177.0,3,New Customers
13270,365.0,1.0,590.0,590.0,200.0,1.0,2,Potential Loyalists
13271,36.0,1.0,217.38,217.38,253.0,79.0,0,At Risk
13272,30.0,2.0,276.56,138.28,96.0,15.0,0,At Risk
13273,112.0,1.0,138.98,138.98,153.0,16.0,0,At Risk
13276,63.0,2.0,590.9300000000001,295.46500000000003,161.0,30.0,0,At Risk
13277,15.0,4.0,258.4,64.6,176.0,5.0,0,At Risk
13278,40.0,1.0,542.73,542.73,537.0,46.0,0,At Risk
13279,77.0,1.0,137.75,137.75,73.0,9.0,0,At Risk
13280,121.0,3.0,814.86,271.62,522.0,67.0,0,At Risk
13282,17.0,3.0,1132.14,377.38000000000005,307.0,29.0,0,At Risk
13283,59.0,2.0,93.66,46.83,90.0,7.0,0,At Risk
13284,330.0,1.0,201.19,201.19,91.0,13.0,2,Potential Loyalists
13285,22.0,4.0,2709.12,677.28,2051.0,157.0,3,New Customers
13291,155.0,1.0,361.11,361.11,233.0,41.0,2,Potential Loyalists
13292,38.0,2.0,578.9399999999999,289.46999999999997,347.0,29.0,0,At Risk
13294,189.0,2.0,873.74,436.87,453.0,48.0,2,Potential Loyalists
13295,359.0,1.0,201.20000000000002,201.20000000000002,82.0,10.0,2,Potential Loyalists
13296,136.0,1.0,87.4,87.4,78.0,5.0,2,Potential Loyalists
13297,7.0,4.0,2089.85,522.4625,963.0,52.0,0,At Risk
13298,0.0,1.0,360.0,360.0,96.0,2.0,0,At Risk
13299,267.0,1.0,142.5,142.5,30.0,5.0,2,Potential Loyalists
13300,168.0,1.0,371.89,371.89,203.0,20.0,2,Potential Loyalists
13301,103.0,4.0,618.09,154.5225,345.0,75.0,0,At Risk
13302,154.0,1.0,63.75,63.75,5.0,1.0,2,Potential Loyalists
13304,350.0,1.0,300.42,300.42,238.0,21.0,2,Potential Loyalists
13305,3.0,10.0,2000.86,200.08599999999998,1232.0,50.0,0,At Risk
13307,119.0,1.0,15.0,15.0,4.0,1.0,0,At Risk
13308,22.0,3.0,1385.51,461.83666666666664,843.0,49.0,0,At Risk
13309,6.0,5.0,1456.79,291.358,1544.0,82.0,0,At Risk
13310,27.0,3.0,1132.03,377.3433333333333,587.0,65.0,0,At Risk
13311,3.0,2.0,598.57,299.285,305.0,25.0,0,At Risk
13313,21.0,5.0,1555.32,311.06399999999996,851.0,47.0,0,At Risk
13314,1.0,3.0,775.94,258.6466666666667,560.0,55.0,0,At Risk
13316,36.0,4.0,5977.7300000000005,1494.4325000000001,6948.0,66.0,3,New Customers
13317,65.0,6.0,2273.68,378.94666666666666,1035.0,100.0,0,At Risk
13318,0.0,3.0,640.76,213.58666666666667,304.0,14.0,0,At Risk
13319,4.0,26.0,10845.550000000001,417.1365384615385,4724.0,209.0,1,Champions
13320,77.0,4.0,1548.7,387.175,1096.0,77.0,0,At Risk
13321,71.0,2.0,567.36,283.68,372.0,10.0,0,At Risk
13322,16.0,1.0,199.48000000000002,199.48000000000002,117.0,25.0,0,At Risk
13323,2.0,5.0,787.85,157.57,175.0,6.0,0,At Risk
13324,35.0,10.0,7121.95,712.1949999999999,5205.0,25.0,3,New Customers
